chroma_stft_mean,chroma_stft_var,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_var,rmse_mean,cent_mean,cent_std,cent_var,spec_bw_mean,contrast_mean,rolloff_mean,poly_mean,poly_std,tonnetz_std,zcr_std,harm_std,perc_std,frame_mean,Genre
0.469879392,0.086838618,6.376513879,88.37256509,2.254155254,39.64089998,1571.400951,16.90936127,3.848863125,2868.233674,1163.453599,1353624.276,2676.125856,18.5009189,5796.886499,1.386773662,1.897470429,0.070976144,0.098817779,0.116517164,0.0990858,1.93538322,reggae
0.449333783,0.094929308,17.24224592,158.3544047,4.800551575,29.48822404,869.5553572,15.16782083,6.67254734,3235.574102,1133.489827,1284799.187,3272.075116,17.66765835,7337.767875,2.19825099,2.90528551,0.060019257,0.09606759,0.200411811,0.126943365,2.210539683,hiphop
0.323320215,0.104011129,9.519989066,92.5585357,0.29049008,37.87327844,1434.38522,15.60306867,4.903807163,2549.015027,695.5279803,483759.1714,2484.92999,21.89349552,5582.81182,2.127162697,2.867751688,0.049642329,0.050426957,0.112210162,0.156141058,1.88429932,disco
0.308526016,0.087840983,2.106470418,12.86576755,-8.458840635,51.29874315,2631.561049,12.00234151,2.486711502,1835.004276,586.0033558,343399.9331,1748.172122,21.46633813,3579.757627,1.249273615,1.624174215,0.064856658,0.044205483,0.069382995,0.055622831,1.753106576,blues
0.441208406,0.076730228,4.903325749,22.71423428,0.93725907,31.60004727,998.5629872,4.523395508,4.157864094,2646.949798,429.3416759,184334.2746,2256.512454,21.49567849,5304.662123,2.5254169,2.875139548,0.062327902,0.039456984,0.098028772,0.083922848,2.194285714,metal
0.449451082,0.09043027,15.21746935,136.9696192,5.40011104,30.109351,906.5730174,13.44192784,6.79552269,2896.942417,991.4378655,982949.0411,2759.758408,18.97362781,6007.119307,2.37002548,2.828057172,0.090647511,0.075214904,0.216096029,0.112589799,2.990730159,hiphop
0.248189658,0.0964091,3.088829101,22.60022746,-2.026786341,67.51267965,4557.961914,10.45335906,2.930450201,1268.325313,535.1765893,286413.9817,1546.237448,24.38220128,2486.626985,0.92450155,1.188271275,0.079282657,0.030111689,0.101532824,0.036609445,2.493823129,jazz
0.434811158,0.079372723,3.197569758,17.0604946,1.674527573,44.27309968,1960.107355,10.76311038,3.091441631,1974.340464,592.6345597,351215.7214,2089.423696,21.36346948,4249.643419,1.560331066,1.873412257,0.064288442,0.041204843,0.074267976,0.070887387,2.478730159,disco
0.353256724,0.089746412,8.227385935,43.21945331,3.115091357,23.31869401,543.7614901,6.719205634,5.335032463,3603.717834,967.9899965,937004.6332,3334.252356,18.98013602,7959.674426,2.138538063,2.415470628,0.080109769,0.088444613,0.152094111,0.091295652,1.666031746,pop
0.221439812,0.086184498,2.012512112,24.59166492,-4.805143405,71.85535681,5163.192303,4.486675036,2.187881708,1240.558725,580.1528845,336577.3694,1996.831493,22.09335661,2412.726297,0.615968919,0.748056797,0.105083022,0.015187195,0.086587667,0.013922934,3.14862585,country
0.424491139,0.095702366,16.10873948,117.3607157,3.743111649,20.34957939,414.1053812,10.95080704,7.201975346,3694.894955,878.7627058,772223.893,3245.865872,17.40240723,7867.854383,3.144639707,3.871040218,0.053652679,0.099427362,0.174769357,0.160749599,1.84830839,pop
0.371862868,0.084589162,7.367336391,40.07911325,3.848751979,33.65772608,1132.842525,2.903811836,4.915602684,2187.086654,390.0268179,152120.9187,2242.076703,23.39482182,4840.857245,2.447657144,2.74069502,0.079590193,0.038719468,0.138834566,0.08050099,1.639328798,country
0.302611605,0.094329137,1.79201327,18.82135761,-2.755271491,62.10815027,3857.42233,7.911118617,2.034880161,1390.30156,320.8994758,102976.4735,1911.314583,20.07877033,3006.171716,0.783629628,1.086256193,0.053244506,0.024823962,0.067465171,0.038552187,1.703183673,blues
0.397959653,0.080631371,5.046466252,19.92020506,0.647284696,35.90961045,1289.500122,3.942523129,4.199991226,2188.143041,565.4732097,319759.9509,2120.361751,20.21285424,4432.58405,2.478829576,2.797552153,0.061018568,0.050773685,0.108417988,0.071126789,2.594829932,rock
0.289176635,0.103829449,0.231442328,2.438856339,-7.856980599,90.39064068,8170.467922,5.252498588,0.739674032,1171.22448,341.6105573,116697.7729,1678.194633,20.75177557,2579.629439,0.210760413,0.294217288,0.098330298,0.022537054,0.028566735,0.00837958,4.050721088,jazz
0.283182698,0.085242456,0.020308557,0.18260339,-18.59716514,117.8264297,13883.06753,0.765272983,0.222353011,792.8812151,122.5931529,15029.08113,1205.249117,21.40953757,1207.499762,0.073641754,0.091957781,0.082303169,0.007911979,0.008748086,0.001000415,1.31076644,classical
0.224049149,0.091031949,0.149282667,2.485614163,-10.1637808,97.86765802,9578.078486,4.4225882,0.581674397,1176.181476,495.9144805,245931.1719,1753.640867,22.49355332,2343.555254,0.149624203,0.183562883,0.108251597,0.021784762,0.024359861,0.002767081,4.339809524,jazz
0.416732125,0.095395453,8.515660127,77.03247556,1.991459368,44.28223364,1960.916216,22.4287875,4.636422157,2038.150387,786.7695193,619006.2765,2079.968125,21.78876043,4205.702695,2.021854734,2.862478227,0.068694402,0.055213797,0.120156154,0.126637667,3.673396825,disco
0.263193852,0.094372904,7.563991639,59.0390796,-8.799887001,57.13569032,3264.487108,6.588084197,4.64802742,1379.189388,742.2805154,550980.3635,2004.210673,26.84368773,3016.513649,1.277777536,1.449286172,0.089273923,0.030750115,0.164971337,0.039192107,1.368816327,blues
0.634766227,0.048009791,0.77165307,3.70474626,2.035372304,30.83611415,950.865936,3.664623732,1.74289608,3403.073146,517.498297,267804.4874,2825.134852,18.50892887,6903.007008,1.011302638,1.057509103,0.051847806,0.048598606,0.041505378,0.029566363,1.440798186,metal
0.442017521,0.078588329,2.79528971,12.20228944,-0.87572855,28.7507698,826.606764,10.64793585,3.223117828,3016.962221,752.8137456,566728.5355,2623.431156,18.99352745,5955.02148,1.830703993,2.28076162,0.058347468,0.068769103,0.073472708,0.075701505,1.906358277,disco
0.444419489,0.081355009,1.860622757,10.42799499,-0.356155555,36.96407567,1366.34289,1.941601249,2.50808835,2644.697046,293.3444359,86050.95808,2268.001372,19.68510145,5176.728584,1.371770107,1.455851897,0.045058723,0.039851007,0.064850762,0.045420121,1.533678005,metal
0.414736227,0.089662315,0.689555149,5.929248815,-3.769745444,53.21798329,2832.153745,10.70193623,1.312304139,2743.055921,697.8450729,486987.7458,2450.890298,20.08163145,5626.111378,0.641892189,0.812700572,0.056238021,0.062197349,0.032116044,0.03541249,2.584380952,metal
0.478725179,0.074180917,11.33088963,47.36680572,8.167257238,30.06378399,903.8311076,2.45356405,6.394136906,2410.79877,459.4148526,211062.0068,2227.63647,20.64576306,4949.930496,3.524452024,3.601447611,0.077326672,0.042331634,0.173290431,0.092006296,1.616108844,metal
0.399727441,0.095251118,9.681497987,57.01352109,3.659924216,23.28019268,541.9673714,11.4557339,5.783144951,3633.050949,820.7225775,673585.5492,3133.730945,17.99614416,7532.282811,2.654101291,3.256568577,0.054936933,0.088150402,0.144838497,0.1217862,2.291809524,pop
0.400411327,0.086720835,11.10873312,65.32614749,4.532974777,22.25147565,495.1281685,12.48672767,6.028136253,3267.552006,866.526701,750868.5235,3014.277574,17.72064502,6921.042939,2.949956216,3.700450637,0.085602496,0.074503034,0.156194121,0.130373687,2.374240363,pop
0.450731526,0.080698967,6.508933562,34.48439002,3.160646708,34.82485508,1212.770531,11.73860801,4.573396206,2492.489317,698.1070083,487353.3951,2277.470855,21.45908907,5113.935898,2.587265711,3.166552853,0.049784452,0.063137111,0.092836715,0.118596025,2.369596372,disco
0.382653663,0.086049356,1.765064358,8.324882762,-0.017894802,36.23375064,1312.884685,5.6801467,2.559303999,2975.804987,544.3221302,296286.5814,2423.273903,21.78548196,5926.577001,1.472196674,1.708551662,0.080015149,0.064208956,0.066281147,0.048336558,3.066195011,rock
0.299837908,0.08574006,1.889137332,9.83713566,-1.182047423,53.68804877,2882.40658,9.91052491,2.421468735,2071.37732,895.7808039,802423.2486,2738.959853,18.44616538,4685.844829,0.886988684,1.009897704,0.063231938,0.048565207,0.073826008,0.029664161,2.680743764,rock
0.555554793,0.059561499,2.218735428,6.424810338,2.140599198,44.24360085,1957.496216,3.275900038,3.271738529,2291.648975,361.1119401,130401.8333,1583.767415,19.45968446,3885.993749,2.326992257,2.368517511,0.048525978,0.039862395,0.068080075,0.061756339,1.931900227,metal
0.27757534,0.090713143,1.935628433,11.8008238,-4.048007941,67.51498915,4558.273761,6.729809526,2.4448874,1318.191455,642.038947,412214.0095,1904.547956,22.55510533,3044.883186,0.739247005,0.820939049,0.100269519,0.027567029,0.079771414,0.024990784,3.765115646,blues
0.360387385,0.091521556,4.802619271,27.61887246,2.395050419,39.39216487,1551.742653,11.69988674,3.802229881,2765.249703,916.6166225,840186.0326,3222.518984,19.10942006,6871.514907,1.499507249,1.84653335,0.098414217,0.060385819,0.106919922,0.071075216,3.388952381,pop
0.221140926,0.092151948,1.929199538,13.02023541,-1.764103709,51.6947303,2672.34514,4.03459261,2.40687871,1988.662269,467.9915352,219016.077,2100.235636,23.04361419,4316.990885,0.844201622,0.99775817,0.084788832,0.030535607,0.082189694,0.029353971,2.659845805,jazz
0.340606308,0.096987427,4.169686102,33.03186367,-4.713065549,53.97331361,2913.118582,13.44370971,3.098841906,2186.622284,1325.646953,1757339.845,2448.823252,18.19904831,4462.71055,1.162560467,1.629967876,0.067764861,0.081787387,0.107103631,0.05448702,4.215582766,rock
0.252391918,0.084153181,0.325567631,2.262839385,-6.905348027,69.40791329,4817.458427,3.341996569,0.995973289,1505.166344,210.850363,44457.87559,1559.005699,23.38399895,2716.306158,0.414838878,0.483738548,0.071542788,0.020770021,0.03506605,0.007763403,1.656743764,classical
0.367161538,0.085360751,9.183567696,56.24501686,4.039940237,31.60975928,999.1768815,6.564595062,5.365591526,2515.462432,522.0704303,272557.5342,2531.268027,22.21256808,5770.931745,2.571719804,2.950089453,0.050140684,0.040863684,0.141217455,0.100547299,3.135854875,blues
0.506826213,0.084048076,2.993554078,20.1066448,3.00658821,43.76420167,1915.305348,19.13991962,2.924490929,3079.1279,1147.168698,1315996.021,3220.914512,17.75938089,7003.52027,1.136420558,1.456827282,0.046556786,0.070173911,0.072785184,0.061307937,1.811156463,hiphop
0.318227341,0.088519893,2.230343252,13.38903462,-3.503634074,50.54499618,2554.796639,4.020437128,2.589152575,1474.196454,348.432624,121405.2935,1885.994945,20.61446631,2925.859364,1.094802078,1.225580724,0.089179794,0.0243641,0.082048029,0.031453338,3.28214059,country
0.334734112,0.085327142,2.975371365,16.59508285,-0.038318232,53.31494001,2842.482828,8.278416327,3.017955065,1484.715908,338.4002071,114514.7002,1644.112557,19.48847774,2775.135269,1.350214496,1.64657377,0.077525411,0.033667549,0.096766323,0.046099681,1.760072562,reggae
0.449352282,0.090427315,8.883993657,54.35742083,6.728423051,35.23298952,1241.36355,9.020252727,5.280611992,2152.02972,812.2500581,659750.1569,2666.325939,17.9925753,5070.652994,1.839147518,2.04917451,0.102042988,0.029560277,0.161466703,0.06476941,2.341732426,reggae
0.444661038,0.089618896,6.167020552,76.39638422,3.580348494,48.25284396,2328.33695,14.72276188,3.677727461,1846.294052,956.6937372,915262.9068,2233.056347,18.32725662,3875.152754,1.356447614,1.785806588,0.086133115,0.039419509,0.116353035,0.074906588,2.018975057,hiphop
0.500074983,0.079235996,10.16931309,62.96402618,5.452675181,24.16422745,583.909888,8.551122506,5.844060421,2987.72231,914.2979087,835940.6659,2731.823978,17.28897143,6169.834153,2.760634727,3.088488774,0.075014272,0.088024363,0.163282469,0.099933118,2.262784581,hiphop
0.389324954,0.093108444,4.365102472,34.78188433,2.165973383,47.68238467,2273.609808,12.82488387,3.493256569,1628.979143,578.9967911,335237.2841,1886.163431,19.840232,3258.166815,1.459146715,1.769412185,0.06977791,0.035776955,0.098551095,0.067124955,2.364952381,reggae
0.392847628,0.076380967,5.739616717,21.55434946,3.012430919,32.58900823,1062.043458,2.8989558,4.559215546,2334.498703,336.2809512,113084.8781,2208.043907,21.28451219,4818.974315,2.633300603,2.79504788,0.065953962,0.02813093,0.127481207,0.068707421,2.079346939,rock
0.336858827,0.094718648,6.38868166,45.54563032,0.555078798,50.03207413,2503.208442,11.40042088,4.325815201,1441.899302,622.3895773,387368.7859,1870.405432,22.67034293,3082.803607,1.576616614,1.791000594,0.087299363,0.033986388,0.134686396,0.059670758,2.558839002,blues
0.286092534,0.084302935,0.018671161,0.13550416,-13.68686192,107.142295,11479.47138,0.568110592,0.220345527,1170.028076,220.4456016,48596.26324,1595.365292,19.45348742,2360.084027,0.088581923,0.108627133,0.090912785,0.014754871,0.008302071,0.001257061,1.228335601,classical
0.498267157,0.085436358,15.2221439,163.4300746,2.862351137,28.99336204,840.6150421,13.23818269,5.868577957,3053.718097,1070.367131,1145685.794,3025.094228,17.43564375,6668.173522,2.115148107,2.839480559,0.057940811,0.09865255,0.18928574,0.11711169,1.594049887,hiphop
0.415681651,0.084023164,10.00793947,66.55198925,3.112140266,33.44593434,1118.630524,7.180024803,5.605959415,2309.203558,607.9210893,369568.0508,2278.11201,22.1361259,4945.134238,2.701123707,3.101867527,0.065541652,0.053519769,0.149212524,0.105179079,2.183836735,disco
0.34847469,0.102615841,1.08291807,18.89784147,-6.252048088,86.5872829,7497.35756,8.595716569,1.430896163,798.4511659,445.4630913,198437.3657,1285.362521,20.91578559,1454.423817,0.397697002,0.62029686,0.098303426,0.020113807,0.0603492,0.018191591,4.736870748,blues
0.497046675,0.077671636,4.71672226,37.23233273,4.533220394,32.66077232,1066.726048,5.331168799,3.788589001,2847.570465,557.1552448,310421.9668,2497.342224,20.67943215,5929.383146,1.967615109,2.291658923,0.046715909,0.05350549,0.103154808,0.063885853,1.865723356,metal
0.339007759,0.095507745,2.783217929,26.48860775,-1.025315593,63.75330025,4064.483293,14.97892308,2.68189168,1443.810117,669.8267373,448667.858,1670.850633,22.66280812,3070.713038,1.001634943,1.50014561,0.080948687,0.055531239,0.080952056,0.059376463,5.245387755,blues
0.356182619,0.0947089,7.572019752,52.87708064,4.089975735,48.11894552,2315.432918,12.13959018,4.748788357,2149.843532,996.059764,992135.0535,2917.43761,20.52827304,5223.650316,1.420587815,1.648786218,0.120419638,0.039810282,0.155086964,0.061144602,3.508535147,pop
0.267192166,0.089904711,1.903253877,12.30136624,-5.579064584,78.01227185,6085.91456,2.995479546,2.352454185,749.3539054,214.1130855,45844.41336,1211.148039,23.53332496,1133.549114,0.643529976,0.711058642,0.1012282,0.011686627,0.085093915,0.014877909,1.842503401,jazz
0.484343389,0.085109112,19.99707394,142.6774047,6.548366787,25.07387594,628.6992549,10.67080181,7.862526894,3085.470398,792.731732,628423.5989,3055.675638,18.2229325,6683.478251,2.981843581,3.40538081,0.056469993,0.058439322,0.233260572,0.117938608,1.87385034,hiphop
0.219036265,0.084547198,0.140345581,1.323179447,-20.07260261,113.6747958,12921.9592,3.886033622,0.460612267,811.5604234,224.4364706,50371.72932,1008.517241,20.80045625,1235.76105,0.146002721,0.297592733,0.080220537,0.015942856,0.022336239,0.003671616,10.65447619,classical
0.413901207,0.092030825,10.98285714,84.82964551,4.026693096,31.77971105,1009.950034,13.71537685,5.665691853,3046.627862,1172.834669,1375541.16,3095.268972,19.02415576,6630.902595,2.128161142,2.627212275,0.069934024,0.08797175,0.154132888,0.111836761,2.16061678,pop
0.374479006,0.092621026,5.325112959,29.86081774,2.552896923,31.07175269,965.4538153,10.12218089,4.230985165,2773.956568,928.3776946,861885.1439,2700.39718,17.95871848,5744.976991,1.906169874,2.174214103,0.072635668,0.066115704,0.110484593,0.0848931,1.452408163,hiphop
0.424605453,0.097809478,19.42346974,236.2851008,0.171561745,40.61453088,1649.540119,26.50136244,6.374495506,2327.684559,1137.790476,1294567.166,2626.777281,17.57122229,4932.169351,2.128996323,2.879142768,0.064546555,0.09070168,0.217470169,0.145980254,1.907519274,hiphop
0.381394246,0.085775192,2.101521999,11.14371998,-2.07000029,70.65519335,4992.156348,3.541982978,2.222286224,1527.629782,482.0167729,232340.1694,2079.66368,16.87093171,3220.847191,1.172686668,1.812755005,0.060008156,0.040026131,0.075600892,0.033839051,14.88631293,classical
0.39593671,0.092713244,3.541931561,27.39583202,-2.30463742,55.97833196,3133.573649,19.86819814,3.233490467,1796.828769,527.0331445,277763.9354,1649.26748,19.16495861,3439.30885,1.451268874,2.035955682,0.087099947,0.062020713,0.09294308,0.072087437,3.275174603,reggae
0.307954803,0.092902878,4.829306821,37.61215066,-5.961264244,57.03641305,3253.152414,12.52113366,3.585722923,1451.667092,670.4984829,449568.2155,1577.270953,22.44250934,2954.83676,1.482510368,2.114534183,0.077941499,0.042997864,0.114991449,0.069560468,3.482993197,blues
0.404499412,0.07936992,3.719448392,32.26761499,-1.915253274,35.23963962,1241.832201,12.46190853,3.082173347,2564.319179,941.6322309,886671.2584,2669.929287,18.55722411,5388.25525,1.547170271,2.001459566,0.056550104,0.064785589,0.061700981,0.095864072,1.425705215,disco
0.363776882,0.082659672,0.370357184,2.474622669,-5.539095659,65.5120155,4291.824175,6.24849376,1.024684787,1650.852327,346.0386796,119742.7678,2040.694103,21.29910027,3658.429592,0.4483452,0.546776223,0.061235431,0.02166586,0.031152209,0.01647358,2.563482993,jazz
0.462531339,0.071380796,12.72486285,69.68674841,6.444397947,39.4793021,1558.615295,4.50126149,6.33820343,1525.042942,451.6013995,203943.824,1867.340853,21.49870662,3500.311265,2.709321507,2.827073224,0.056330072,0.017536916,0.189858913,0.065604545,2.095600907,metal
0.285709867,0.088333689,2.382974222,12.10579408,-3.37869464,47.96116251,2300.273109,5.289627107,2.69098711,1725.416938,331.5972925,109956.7644,2090.801578,20.31677525,3504.43305,1.077482561,1.235381537,0.076801084,0.02403495,0.089545697,0.028943552,2.251174603,jazz
0.278270338,0.083736987,6.682749913,41.60914754,0.898515592,39.81790757,1585.465763,3.757657534,4.463068962,1670.233135,505.5303558,255560.9407,2109.438558,19.73759664,3464.041727,1.752341417,1.948776827,0.091270821,0.024845257,0.153126135,0.037333075,1.672997732,jazz
0.412078989,0.084436454,6.040214307,44.30724273,1.808585443,22.4830364,505.4869256,5.166161875,4.401740074,3592.1012,705.5701957,497829.301,3398.440435,18.99505992,8074.801289,1.851397043,2.085465083,0.069684164,0.067182827,0.123195291,0.070896335,1.754267574,disco
0.248214004,0.087345181,0.631139492,3.778996472,-3.626880353,68.72193423,4722.704245,2.749807306,1.383500218,1352.803653,297.7554004,88658.27846,1714.992987,23.30104774,2712.967096,0.485838725,0.54542801,0.08040954,0.019719856,0.048847444,0.011257562,2.086312925,jazz
0.234229309,0.083450929,0.23677006,2.267539404,-8.242496607,80.87586894,6540.906177,1.947614934,0.811684608,1526.629925,302.2322306,91344.32121,1499.439363,25.67416045,2916.000387,0.285128697,0.359928293,0.101892527,0.034071147,0.034113854,0.003185923,2.417197279,classical
0.343338793,0.086541955,2.791378666,15.49927643,-0.967962277,50.42452586,2542.632808,10.17043521,2.858807802,1609.738955,591.2043133,349522.5401,1815.876014,23.69435552,3380.229934,1.259048835,1.53281495,0.084550234,0.042089103,0.084214285,0.051232167,2.384689342,rock
0.386867727,0.085419766,3.78274484,17.54606578,2.452069617,38.50526167,1482.655176,6.171911528,3.545377254,2390.390061,553.7340635,306621.4131,2463.308249,21.79298304,5403.435076,1.643826319,1.815088201,0.0645093,0.039947448,0.092514366,0.063490391,1.904036281,blues
0.305371901,0.098810711,0.460523689,3.894837154,-10.24993206,85.68497149,7341.914339,6.753809422,1.069712281,1494.665104,791.3641195,626257.1697,2330.91905,20.38873501,3050.528783,0.284906066,0.409752687,0.122079068,0.04356869,0.041258454,0.011372742,4.493061224,country
0.469170608,0.07404897,4.1366258,24.08663036,2.42690112,37.08872615,1375.573608,6.239181578,3.721291542,2254.453482,426.0578571,181525.2976,2070.847616,20.39149197,4381.340689,2.063847365,2.281613219,0.061643573,0.038431616,0.08706253,0.080585353,2.434612245,metal
0.313399212,0.081924588,2.43883593,13.63908456,-0.941374746,41.31928205,1707.283069,5.569863952,2.775494099,2053.229064,718.9736894,516923.166,2187.759397,20.95211424,4094.556061,1.237138809,1.407671968,0.098158513,0.049423551,0.091238394,0.035257865,2.573931973,country
0.490561686,0.081424789,15.91924619,101.433596,7.27459378,27.57373083,760.3106318,6.127509978,7.162109375,2709.304362,498.4292583,248431.7256,2510.733462,19.48727175,5794.946346,3.651600926,4.021761759,0.056339616,0.051113107,0.180238873,0.137454376,1.798385488,hiphop
0.257768452,0.084502318,6.611974586,29.31164301,0.257021341,41.5523483,1726.59765,4.167302968,4.770233154,1579.490449,345.0789901,119079.5094,1854.044145,21.8311078,2967.528042,1.860960049,2.012766024,0.062855309,0.031365698,0.16070433,0.039285719,1.350240363,jazz
0.414032469,0.079332054,11.18691745,56.48300209,6.819818883,17.07224696,291.4616164,2.273194183,6.368557453,2938.155372,319.1199014,101837.5114,2839.657695,18.46544027,6279.551665,2.999775351,3.072940861,0.088724257,0.029606,0.194740906,0.074191041,2.113015873,country
0.374336614,0.084743155,2.752383586,13.43330845,-2.441689664,42.20079051,1780.90672,8.119754027,2.925018311,2181.215098,394.4889011,155621.4931,2181.018688,21.32333844,4689.616886,1.528167027,1.844702217,0.068440323,0.038366184,0.08008223,0.053581648,2.020136054,rock
0.303203968,0.086999896,3.701531723,22.34001858,-5.099306147,46.17994855,2132.587648,5.488870583,3.263883352,1733.471649,383.8045977,147305.9692,2067.771421,21.79718675,3379.588767,1.235038852,1.468197418,0.097955467,0.027697551,0.12320701,0.022942487,2.92339229,jazz
0.454340707,0.078454737,6.206547844,26.49423307,4.669504981,37.91473493,1437.527125,8.420324598,4.388100624,2025.156662,467.7495006,218789.5953,2215.378611,19.97564175,4571.101001,2.313989343,2.784399954,0.066042449,0.035192941,0.102010064,0.091302626,2.017814059,rock
0.373361184,0.084625861,4.106568981,20.04298785,0.775407313,36.32578399,1319.562583,4.302274009,3.655544519,2271.807568,490.9488714,241030.7943,2297.417359,21.6112403,4957.774378,1.881766355,2.060528707,0.066743548,0.03519431,0.097842775,0.066777661,1.869206349,country
0.362484581,0.091505524,1.890239827,11.3985961,-2.238329893,64.75335008,4192.996347,4.763043405,2.311957598,1398.6994,490.2231972,240318.783,1818.450312,22.49689674,3015.631004,0.901398049,1.100812721,0.074695634,0.028417207,0.077952385,0.025553828,2.806131519,rock
0.289202031,0.091252887,3.189211602,18.93315917,-4.429801534,62.83931822,3948.779915,6.565114351,3.018763542,1044.046217,321.2718068,103215.5738,1392.759633,20.31055942,1946.440022,1.149205225,1.346475733,0.094305212,0.019727667,0.096896194,0.038826376,2.681904762,country
0.39027972,0.099811531,19.52455121,161.900721,3.786168537,26.88943268,723.0415897,13.07076577,7.432560444,3497.602297,1173.185017,1376363.085,3294.747548,18.4543729,7661.881718,2.659072829,3.533718577,0.083749427,0.091376696,0.229191557,0.143201157,2.659845805,pop
0.432142029,0.075268504,1.398548001,4.902248112,-2.664266988,44.71041658,1999.021351,3.38505324,2.248005867,2077.526647,481.30858,231657.9491,1927.293178,22.31399526,4031.405321,1.316174546,1.445999145,0.062446715,0.041192474,0.06184689,0.033524863,2.317351474,rock
0.390347392,0.085139674,2.070253655,10.00824409,0.069596239,38.96355911,1518.158939,7.483823044,2.657051802,2944.360664,850.914608,724055.6702,2831.211186,18.27825649,6333.376346,1.130461193,1.266770547,0.082902857,0.060645802,0.074846074,0.043184321,1.645133787,rock
0.396072548,0.089903505,4.974953323,32.86664386,3.062115684,43.17966682,1864.483627,9.334683229,3.822913647,1728.254322,521.9166142,272396.9521,2361.404762,17.92753917,3517.897547,1.50434877,1.703474455,0.063793605,0.032531611,0.118541904,0.051766455,1.878494331,reggae
0.418531352,0.097856779,1.810617353,16.21172658,-1.213396008,55.23834003,3051.274209,13.80541618,2.094118118,1995.164244,545.0601658,297090.5843,2295.668205,21.41438461,4557.786387,0.846025335,1.183872659,0.054669664,0.038324059,0.055096369,0.055497415,2.626176871,reggae
0.472920131,0.097678248,17.10216798,167.5947589,3.518991314,31.84122418,1013.863557,17.11538147,6.748538017,3682.38623,1462.951904,2140228.272,3222.448456,18.41479515,7567.930005,2.06878583,2.839016581,0.071764321,0.130752627,0.212669104,0.139476001,1.871528345,pop
0.430899551,0.08918592,19.16350267,119.7953311,6.104603017,35.30487601,1246.43427,17.16457878,7.613687515,2500.605311,1114.895833,1242992.719,3049.371792,18.08149427,6027.78139,2.593551047,3.067294909,0.082552789,0.05538047,0.225252688,0.113598213,2.169904762,hiphop
0.253553216,0.099251416,6.169347088,47.68183177,-9.656501577,59.19812593,3504.418114,6.19681889,4.157463074,1330.715632,593.5331011,352281.5421,1973.41055,27.93086442,2898.788813,1.10876834,1.274768251,0.100208051,0.033108555,0.152479306,0.02914796,2.057287982,blues
0.270171579,0.094876848,0.798618605,8.244061552,-5.836473698,71.19125215,5068.194383,2.315009827,1.472587585,2215.195841,1076.596981,1159061.06,2795.037584,20.05775955,5026.595694,0.354113123,0.454524372,0.087139116,0.079151073,0.062516138,0.007781653,3.724480726,jazz
0.280356528,0.105621215,4.779882826,44.4472336,-8.61728889,60.94639601,3714.463187,10.77099749,3.38155508,1648.835087,844.0037369,712342.3079,2189.985825,26.45532219,3759.892114,0.926235828,1.222629565,0.088803374,0.056986325,0.129482552,0.036318526,3.177650794,blues
0.385616906,0.085214347,5.901081124,27.91646756,2.039663638,26.98848348,728.3782405,4.595873986,4.512996197,2679.202575,761.1777494,579391.5662,2661.733803,18.52230675,5533.533593,2.335793924,2.686790156,0.090140217,0.058003754,0.120590083,0.079804197,3.371537415,pop
0.276256985,0.086413456,0.703940899,4.511370045,-7.799956585,76.09513156,5790.469047,2.006768201,1.31843245,1211.169796,237.5766718,56442.67499,1367.061049,22.39761071,2236.921766,0.576938501,0.778594192,0.081484058,0.019855198,0.050947901,0.011110417,1.536,classical
0.403845005,0.099547757,15.87427356,108.145882,3.703466068,30.17972086,910.8155512,10.37214185,6.7366786,3184.921787,1156.146704,1336675.202,3285.422469,18.66598242,7471.147166,2.162434293,2.614702062,0.077911961,0.099789591,0.198179141,0.11457438,2.442739229,hiphop
0.482576491,0.08628013,3.01099988,26.54134039,2.899359498,37.76906875,1426.502554,4.911102454,2.968682289,2272.772976,471.7205754,222520.3012,2327.284558,20.26367068,4964.435848,1.450830144,1.609762197,0.063034389,0.047956086,0.075020276,0.061338171,1.807673469,hiphop
0.331041089,0.091268958,1.097809899,7.057911176,-3.288102145,61.73342015,3811.015163,7.893028637,1.668751359,1823.068698,741.0667217,549179.8861,2205.691527,23.32909535,4015.492734,0.597328333,0.803800304,0.125451288,0.045065999,0.060851634,0.021266717,4.102965986,country
0.443832941,0.095257784,8.932387006,68.79807711,2.733747679,36.15076213,1306.877602,23.14180774,5.310175896,2516.409343,1023.245605,1047031.568,2465.90527,18.32877572,5087.656397,2.346449958,2.845569065,0.058952174,0.076756482,0.13392663,0.124231428,2.774784581,pop
0.415297714,0.088757406,14.89603507,97.65928362,4.604809547,19.55822349,382.5241062,5.088682099,6.673761845,3259.390165,626.6999239,392752.7946,3144.465222,18.13827129,7269.504457,2.840927528,3.281994376,0.062045902,0.05898657,0.181810915,0.13684164,1.504653061,pop
0.208079666,0.08261776,0.952008362,10.87104064,-7.620702406,70.2765687,4938.796109,2.191716544,1.422283769,1397.437267,270.9625403,73420.69822,1574.496199,21.08460953,2616.034375,0.527692382,0.724790999,0.083989795,0.023559123,0.063164525,0.006928901,2.578575964,classical
0.541851867,0.060335536,2.579959822,9.80652337,1.388930228,31.64211801,1001.223632,2.270151536,3.257639885,3048.820021,336.2909722,113091.618,2358.877127,19.94511157,5662.899348,2.040087815,2.087239783,0.05122049,0.043115006,0.077142633,0.052522466,1.728725624,metal
