tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,genre
135.9991776,38757,625.1129032,0.450151236,0.282603533,0.079864757,0.550159703,0.265391382,0.070432586,0.26577305,0.112685487,0.012698019,7.145472685,53.83691645,2898.413573,2.083515044,22.62555649,511.9158066,0.00031965,2.222610584,4.93999781,4.573353291,2.196757555,4.825743675,3167.833721,819.1155387,670950.2658,3047.736404,283.0751915,80131.56407,17.68039029,5.24964631,27.55878639,6935.373428,1303.396408,1698842.197,2.194408442,2.579959137,6.656189148,0.008267975,0.058366112,0.003406603,0.150775434,0.077097449,0.005944017,3.82E-06,0.110412754,0.012190976,-5.34E-06,0.108060472,0.011677065,2.123464853,1.025561943,1.0517773,disco
123.046875,37219,620.3166667,0.417212504,0.289577528,0.083855144,0.56578507,0.258577984,0.066862574,0.272712756,0.094663014,0.008961086,3.000455504,16.68284217,278.3172229,-0.78852247,25.17116035,633.5873133,0.005951976,2.498432224,6.242163577,3.136819363,1.539098263,2.36882329,3256.773996,623.4231317,388656.4011,2898.21504,305.4143901,93277.94971,17.42797747,4.15150388,17.23498447,6681.338253,1261.166344,1590540.548,1.707342108,2.149222188,4.619156013,-0.00020376,0.053938214,0.002909331,0.173751843,0.052803818,0.002788243,-1.71E-06,0.078850836,0.006217454,-5.00E-06,0.071045138,0.005047412,1.790258503,1.057053847,1.117362836,disco
112.3471467,33940,628.5185185,0.368344972,0.300649678,0.090390229,0.534650386,0.281704597,0.07935748,0.264514577,0.115608702,0.013365372,3.472542698,27.63232309,763.5452792,-2.413650228,40.44806353,1636.045843,0.0043447,4.307673009,18.55604675,2.957476854,2.02397418,4.096471787,2446.91904,700.2836534,490397.1952,2449.159825,464.0857435,215375.5773,19.73429568,5.772569654,33.32256041,4958.05749,1627.888219,2650020.053,1.456754356,2.117306851,4.4829883,0.003372388,0.064361592,0.004142414,0.123251175,0.052484187,0.00275459,8.35E-07,0.071555331,0.005120166,-7.51E-06,0.08888045,0.007899734,2.839800454,1.503357131,2.260082662,disco
129.1992188,37414,623.5666667,0.391887204,0.291216158,0.084806851,0.439939339,0.274670031,0.075443626,0.24426067,0.153850767,0.023670059,5.251500769,21.19707714,449.3160794,5.129285233,29.20314914,852.8239198,-0.002472491,2.90921226,8.463515972,4.319878101,1.019889116,1.040173888,2450.050123,638.746496,407997.0861,2387.578437,418.6710529,175285.4506,19.6563947,4.752612271,22.58732339,5023.239978,1342.655998,1802725.13,2.260819421,2.458010379,6.041815022,-0.006436414,0.073052346,0.005336645,0.124487173,0.040789621,0.001663793,-5.52E-06,0.121052943,0.014653816,1.56E-07,0.065195359,0.004250435,2.584380952,1.359073685,1.847081281,disco
129.1992188,38977,618.6825397,0.357663068,0.292640429,0.085638421,0.568874837,0.24547515,0.060258049,0.272337862,0.095736212,0.009165422,3.426292964,19.31005005,372.878033,-0.15967922,23.86740419,569.6529827,0.001295382,2.07128827,4.290235096,3.357653379,1.361919641,1.854825258,3653.609127,564.2177113,318341.6257,3234.122426,248.7915279,61897.22433,18.7707506,5.452252176,29.72705379,7835.279793,745.4760966,555734.6106,1.602310189,1.89231435,3.580853598,-0.006252135,0.048223283,0.002325485,0.18081285,0.056607361,0.003204393,-3.08E-06,0.083794914,0.007021587,-6.65E-06,0.068632133,0.00471037,2.707446712,1.500598439,2.251795676,disco
123.046875,37330,632.7118644,0.402307519,0.286511377,0.082088769,0.546479586,0.265129523,0.070293664,0.273817649,0.091417877,0.008357228,5.756704375,46.85231575,2195.139491,0.799873477,22.6221007,511.7594401,0.004018659,2.386767229,5.696657805,4.094178677,2.119269133,4.491301537,3623.36301,957.6855723,917161.6555,3229.51279,328.5815735,107965.8504,18.33327655,6.32733794,40.0352054,7702.858088,1380.140657,1904788.233,1.830149734,2.209854305,4.883456048,0.001629607,0.055034911,0.003028841,0.176336373,0.085590981,0.007325816,8.94E-07,0.090292811,0.008152792,-1.90E-05,0.104728572,0.010968074,1.410612245,0.841987542,0.70894302,disco
135.9991776,42982,641.5223881,0.434573099,0.276071766,0.07621562,0.589432273,0.262973366,0.069154991,0.275689302,0.085608073,0.007328742,6.522330008,42.35443631,1793.898275,4.504716477,18.93925316,358.6953103,0.002159335,2.405774724,5.787752023,4.711092472,1.767368555,3.123591423,3347.884489,541.3526062,293062.6443,3013.058742,268.4296106,72054.45584,18.18261017,5.229240863,27.34496001,7056.886975,952.257684,906794.6968,2.433383955,2.748026805,7.551651323,0.008162594,0.047390204,0.002245831,0.162030072,0.04992473,0.002492479,4.49E-06,0.105114967,0.011049156,6.38E-06,0.102605999,0.010527991,1.85875737,1.137243949,1.2933238,disco
129.1992188,41454,647.71875,0.454471745,0.286069098,0.081835529,0.547843461,0.266511438,0.071028347,0.262360758,0.120416635,0.014500166,5.954076907,51.12558391,2613.82533,4.64310454,18.69943107,349.6687224,0.002462752,2.359813215,5.568718409,4.430055618,1.952532053,3.812381506,3637.194483,697.6519482,486718.2408,3198.904779,247.2234077,61119.41331,17.17543422,4.986169004,24.86188134,7770.913335,1005.650692,1011333.314,2.212467453,2.547922639,6.491909772,-0.006835014,0.042810981,0.00183278,0.190011269,0.07170261,0.005141264,-5.05E-06,0.101035036,0.010208079,-1.62E-05,0.09901955,0.009804871,2.202412698,1.256503708,1.578801569,disco
123.046875,37093,628.6949153,0.370602044,0.294544653,0.086756553,0.566616403,0.272184105,0.074084187,0.27006407,0.101974171,0.010398732,2.908568411,17.71676605,313.8837991,-1.272768538,26.38726328,696.2876635,0.001663466,2.507030733,6.285203094,3.07934165,1.337947607,1.790103793,3353.272596,749.7504057,562125.6708,2986.8598,334.3053015,111760.0346,18.61118169,5.38684505,29.01809959,7042.473218,1329.084558,1766465.763,1.514869485,1.771855256,3.139471049,0.001975707,0.061201371,0.003745608,0.168202128,0.075081756,0.00563727,-1.86E-06,0.072540663,0.005262148,-8.15E-06,0.072014146,0.005186038,2.730666667,1.611193819,2.595945522,disco
112.3471467,33965,628.9814815,0.341052648,0.298519564,0.08911393,0.513550994,0.27995059,0.078372333,0.259367188,0.126735927,0.016061995,3.558100141,20.63696922,425.8844986,2.903294467,36.48758905,1331.344155,0.004913634,3.064432596,9.390747134,3.404022694,1.126981258,1.270086646,2327.861992,581.5626523,338215.1186,2431.18772,507.2853149,257338.3907,20.16551347,5.127825192,26.2945912,4866.437292,1401.321236,1963701.207,1.538850724,1.727666072,2.984830055,0.01820475,0.064490625,0.004159041,0.101158431,0.028203724,0.00079545,-4.92E-06,0.098662443,0.009734278,-8.47E-06,0.058203027,0.003387592,2.188480726,1.088490327,1.184811191,disco
135.9991776,43265,636.25,0.420887254,0.288320419,0.083128664,0.600860228,0.238265345,0.056770375,0.27509457,0.087500349,0.007656311,5.717456741,54.10034846,2926.847703,2.843656416,30.59997678,936.3585787,0.000862007,3.055174658,9.334092192,3.858869791,2.379135609,5.66028595,2606.215614,639.0798835,408423.0975,2534.066045,356.0116815,126744.3174,18.72832186,5.445364145,29.65199067,5354.847976,1242.916176,1544840.621,1.912460961,2.382237265,5.675054385,-0.000297369,0.041940222,0.001758982,0.126426703,0.049267772,0.002427313,-1.32E-06,0.081541203,0.006648968,-9.22E-06,0.10579288,0.011192134,2.279038549,1.25252824,1.568826992,disco
161.4990234,48513,630.038961,0.355708987,0.299292615,0.089576069,0.396095841,0.299610169,0.089766253,0.22662837,0.178809718,0.031972915,7.951323881,49.60280741,2460.438503,1.632784981,43.13527848,1860.65225,-0.005558631,3.013270163,9.079797074,4.811406136,1.764342427,3.112904072,1776.084318,787.0149376,619392.512,2452.269261,555.1859584,308231.4484,20.7610849,5.935379779,35.22873312,3874.078043,2176.203524,4735861.779,1.863628654,2.19098798,4.800428327,-0.016314439,0.093198163,0.008685898,0.053844242,0.036511935,0.001333121,-3.00E-06,0.151463941,0.022941325,-2.50E-05,0.06231939,0.003883706,3.710548753,2.021691459,4.087236357,disco
103.359375,32465,636.5686275,0.394021525,0.28777894,0.082816718,0.486508909,0.279582211,0.078166213,0.259546523,0.126368255,0.015968936,4.090757854,16.8139752,282.7097619,1.320208638,30.58847967,935.6550886,-0.005477427,2.930774344,8.589438258,3.72583437,1.33189106,1.773933768,2403.569469,553.0009005,305809.996,2394.705513,388.3398343,150807.8269,18.06807103,4.259896857,18.14672123,4900.710557,1279.670303,1637556.084,2.09420655,2.423397343,5.87285468,0.000977259,0.068313597,0.004666748,0.121640942,0.040138531,0.001611102,-1.75E-06,0.101729646,0.010348921,-1.00E-05,0.066923574,0.004478765,2.756208617,2.021258041,4.085484067,disco
129.1992188,40333,640.2063492,0.420189328,0.29272532,0.085688113,0.573669593,0.261594715,0.068431795,0.270469895,0.100892861,0.010179369,6.756845926,41.41412147,1715.129457,4.004814273,30.16688987,910.0412444,0.011784002,3.333626109,11.11306304,4.72149992,1.652679324,2.731348991,2874.940356,1129.996756,1276892.669,2760.083621,733.4030732,537880.0677,19.21280673,4.830955348,23.33812958,6020.004124,2428.404641,5897149.099,2.114404432,2.405162411,5.784806222,0.006759916,0.057085472,0.003258751,0.134738813,0.072372319,0.005237753,1.51E-05,0.123065367,0.015145084,-9.91E-06,0.089613415,0.008030564,2.284843537,1.364227173,1.86111578,disco
123.046875,36920,625.7627119,0.366914286,0.291961734,0.085241654,0.52785644,0.270258358,0.07303958,0.270202005,0.10160812,0.01032421,5.214281017,25.69365501,660.163908,-0.967027803,33.24295247,1105.093889,-0.005788944,3.842943944,14.76821815,4.031766415,1.746490598,3.050229311,2329.990136,702.5570605,493586.4232,2436.965464,495.1665236,245189.8861,18.54990657,5.038301479,25.38448179,4644.094063,1748.63754,3057733.247,2.157042184,2.640221468,6.970769401,0.011207034,0.065779495,0.004326942,0.109589874,0.04038928,0.001631294,-1.27E-06,0.101067327,0.010214604,-9.39E-06,0.086817399,0.007537261,2.456671202,1.406861009,1.979257898,disco
123.046875,38590,632.6229508,0.407335084,0.287349962,0.082570001,0.577205456,0.252475311,0.063743783,0.279157533,0.073514658,0.005404405,4.611429242,32.6103335,1063.433851,1.486682168,35.77641758,1279.952055,-0.005427412,3.302644761,10.90746242,3.668275118,1.669703364,2.787909269,2248.003768,916.6276027,840206.1621,2368.669515,571.5838992,326708.1538,18.07710687,5.454958163,29.75656856,4609.537685,1932.902401,3736111.693,1.913876404,2.238897171,5.012660541,0.004507397,0.054565396,0.002977382,0.109719025,0.065854779,0.004336852,2.19E-06,0.082724474,0.006843339,-8.13E-06,0.085875764,0.007374648,2.155972789,1.295899719,1.679356083,disco
123.046875,38003,644.1186441,0.376340782,0.305586479,0.093383096,0.586546806,0.251829188,0.06341794,0.274586429,0.089082134,0.007935627,3.326427338,22.20484428,493.0551097,0.140234293,42.46120233,1802.953704,-0.004822542,3.314434792,10.98547799,3.032964945,1.709756851,2.923268557,2259.565488,527.8304098,278604.9415,2273.051305,370.770516,137470.7755,21.82428627,9.171444822,84.11540012,4889.552594,1220.750181,1490231.003,1.449570759,1.842116645,3.393393733,0.008090083,0.050033784,0.00250338,0.114198146,0.047844242,0.002289071,5.72E-06,0.063814551,0.004072297,0.000119798,0.084590688,0.007155585,2.482213152,1.163384612,1.353463756,disco
123.046875,36812,623.9322034,0.220175313,0.304443784,0.092686017,0.417862422,0.282199332,0.079636463,0.235849595,0.166458109,0.027708302,0.658113543,7.330382444,53.73450678,-12.5409606,71.14056314,5060.979724,0.004037626,1.89985258,3.609439827,1.29091835,0.923824668,0.853451967,1710.869266,646.9407439,418532.3262,1620.191181,343.6972337,118127.7884,23.71653084,6.227363085,38.780051,3238.890185,1101.115724,1212455.837,0.460654824,0.646473247,0.417927659,0.007951163,0.084391511,0.007121927,0.087009226,0.052991819,0.002808133,-1.26E-06,0.051328506,0.002634615,-1.43E-05,0.013550167,0.000183607,2.471764172,1.523156018,2.320004256,disco
99.38401442,31735,634.7,0.409799341,0.30063737,0.090382828,0.485558208,0.293552213,0.086172902,0.25655591,0.132334418,0.017512398,2.725733864,19.40819251,376.6779365,0.481070406,38.4915668,1481.600714,0.000352866,2.737922264,7.496218325,3.024371147,1.345860243,1.811339736,2617.359002,586.9622231,344524.6513,2156.575474,310.1955497,96221.27905,21.73684809,9.278580852,86.09206263,4986.177222,1077.008654,1159947.641,1.598022718,1.909966898,3.64797355,-0.00247949,0.0702875,0.004940333,0.15433766,0.057614203,0.003319396,-1.65E-07,0.074760854,0.005589186,5.75E-06,0.067968704,0.004619745,1.61262585,0.975417066,0.951438453,disco
123.046875,37536,636.2033898,0.421260153,0.292449183,0.085526525,0.51771191,0.279925349,0.078358201,0.263816748,0.117192393,0.013734057,10.59516247,60.48303188,3658.197146,2.452222981,33.61489231,1129.960985,0.00217278,3.59441533,12.91982157,5.644831657,2.713310719,7.362054825,2396.997969,751.787667,565184.6963,2208.669838,366.7498565,134505.4572,21.58127589,9.86256376,97.27016393,4920.545085,1324.523212,1754361.738,2.989341577,3.665590258,13.43655194,0.004944989,0.068016253,0.004626211,0.135275809,0.073646652,0.005423829,-2.37E-06,0.135426208,0.01834026,-1.11E-05,0.141400754,0.019994175,2.755047619,1.484466701,2.203641387,disco
107.6660156,34969,647.5740741,0.451111695,0.265946585,0.070727586,0.487848701,0.281007415,0.078965167,0.261730463,0.121780532,0.014830498,5.517400184,21.1459917,447.1529652,3.888895656,32.28575632,1042.370061,0.00287575,2.10796683,4.443524157,4.344367981,1.378501534,1.900266409,2375.876772,442.5097775,195814.9032,2258.229666,260.8842701,68060.60238,21.47074259,9.747521479,95.01417499,5005.320623,956.2914304,914493.2998,2.556444097,2.845312438,8.095802869,0.011461107,0.066627113,0.004439172,0.128739713,0.036095399,0.001302878,-2.13E-07,0.104650207,0.010951665,7.07E-05,0.086688094,0.007514826,1.906358277,1.08506776,1.177372044,disco
107.6660156,32682,628.5,0.460378902,0.264595146,0.070010591,0.499863391,0.278374488,0.077492356,0.265654417,0.112964879,0.012761064,2.42004163,10.42657595,108.713486,1.294602413,34.33979227,1179.221333,-0.006307731,2.271270638,5.15867031,2.889187813,1.13654995,1.291745782,2650.631188,454.7981093,206841.3202,2308.758145,231.2593703,53480.89634,20.48904689,9.515251394,90.5400091,5370.785544,842.6540544,710065.8554,1.772972487,2.062773491,4.255034474,0.011207418,0.06472375,0.004189164,0.157629876,0.042190499,0.001780038,8.65E-05,0.066090427,0.004367945,0.000777794,0.064729661,0.004189929,1.865723356,0.953299331,0.908779615,disco
123.046875,35641,614.5,0.416317723,0.279889999,0.078338411,0.598635674,0.242684823,0.058895923,0.275175635,0.087245077,0.007611703,3.178112331,13.94921305,194.5805446,-1.703091451,34.794668,1210.668921,0.00335273,2.56061393,6.556743698,3.405040741,1.418242574,2.011412144,2590.650655,506.3959496,256436.8577,2162.799213,258.9563258,67058.37866,21.21846891,9.943782672,98.87881383,5060.527559,973.8240872,948333.3528,2.077837149,2.466380063,6.083030613,-0.000527549,0.052253362,0.002730414,0.169774975,0.051706029,0.002673513,-0.00237577,0.074420989,0.005538484,-0.001603412,0.084138177,0.007079233,2.289487528,1.334418289,1.780672169,disco
135.9991776,37793,599.8888889,0.468623638,0.283991096,0.080650943,0.571382772,0.271556371,0.073742863,0.265017651,0.114450767,0.013098978,7.48302551,57.95453214,3358.727795,4.149362019,44.29891796,1962.394132,0.004478894,4.06075282,16.48971346,4.665934086,2.277271509,5.185966015,3078.378058,1109.42328,1230820.014,2709.91072,385.6983341,148763.2049,20.94319046,11.20528491,125.5584099,6405.545051,1333.815577,1779063.994,1.982181011,2.503083304,6.265426024,0.002160694,0.050633013,0.002563702,0.154212663,0.099521561,0.009904541,-6.40E-06,0.124951683,0.015612923,-3.92E-06,0.10137666,0.010277227,2.046839002,1.233333197,1.521110775,disco
112.3471467,35337,642.4909091,0.401189623,0.307634091,0.094638734,0.553936488,0.263594989,0.069482318,0.27130746,0.098618432,0.009725595,0.744041366,6.732597722,45.32787208,-5.356693756,58.78113588,3455.221935,-0.001446502,3.266819266,10.67210812,1.382555366,0.829690039,0.688385546,2565.316329,908.810573,825936.6576,2533.042176,337.0113689,113576.6628,21.54771363,8.237027098,67.84861541,5519.286373,1465.379953,2147338.408,0.565987747,0.740406959,0.548202464,0.009954492,0.05376841,0.002891042,0.11460297,0.074620679,0.005568246,-3.56E-06,0.03358604,0.001128022,-0.000121585,0.034635141,0.001199593,2.378884354,1.168969061,1.366488666,disco
129.1992188,41117,642.453125,0.463186148,0.27960837,0.078180841,0.498361521,0.275801936,0.076066708,0.264021646,0.116730048,0.013625904,3.351899076,21.80582722,475.4941007,3.277018257,40.65972268,1653.213048,0.00108948,2.914911489,8.496708991,3.330510616,1.373031497,1.885215521,2107.8955,495.1221721,245145.9653,2071.84287,347.1274814,120497.4884,20.7983579,9.104925857,82.89967487,4397.486428,1054.264783,1111474.233,1.768536889,2.073624171,4.299917203,0.01063443,0.063765799,0.004066077,0.110390081,0.041761292,0.001744006,0.015054474,0.075157292,0.005648619,0.005786965,0.072333857,0.005232187,2.319673469,1.346314917,1.812563855,disco
89.10290948,27465,638.7209302,0.358345921,0.301471893,0.090885302,0.558578001,0.260315022,0.067763911,0.271627264,0.097734143,0.009551963,1.51518338,8.768309415,76.88325001,-0.673803257,53.96719352,2912.457977,0.001800383,2.875068989,8.266021691,2.054325104,0.956741214,0.915353715,1754.627141,564.8922766,319103.2842,2042.313217,361.7406875,130856.325,20.72220017,8.100582927,65.61944375,3814.915859,1285.468268,1652428.669,0.964292391,1.214290565,1.474501576,0.003393212,0.055518024,0.003082251,0.076927521,0.037537106,0.001409034,-0.000452051,0.050823607,0.002583039,-0.001317099,0.048067108,0.002310447,1.686929705,0.909151668,0.826556756,disco
117.4538352,35482,622.4912281,0.370146057,0.288213523,0.083067035,0.525006957,0.255472129,0.065266009,0.265466692,0.113405329,0.012860769,1.392736862,5.880376429,34.57882695,-2.053787713,46.73195085,2183.875231,0.001412568,2.672252265,7.140932168,2.081517458,0.739050686,0.546195924,1937.522544,360.0827782,129659.6072,2099.621815,257.6135758,66364.75441,20.64862188,8.143710735,66.32002453,4162.944381,933.8605408,872095.5097,1.143007917,1.295152326,1.677419547,0.002123856,0.057017533,0.003250999,0.092430545,0.023812962,0.000567057,-0.002635227,0.05461473,0.002982769,-0.001982604,0.03784772,0.00143245,2.65752381,1.465314827,2.147147543,disco
129.1992188,37634,616.9508197,0.417342427,0.298091113,0.088858312,0.54834381,0.263940869,0.069664782,0.273115703,0.093494096,0.008741146,3.694814991,21.3374626,455.2873102,1.026828497,40.7581868,1661.229791,-0.001770377,3.382877906,11.44386293,3.260009289,1.617930174,2.617698193,2217.982638,624.8295832,390412.008,2245.234021,314.1045483,98661.66728,21.33767189,9.41177988,88.58160052,4743.791294,1166.329107,1360323.585,1.67436156,2.095385498,4.390640384,-0.003831837,0.051888493,0.002692416,0.110945581,0.06027076,0.003632565,-4.38E-07,0.067459874,0.004550835,-3.37E-05,0.090235785,0.008142497,2.842122449,1.340626156,1.797278491,disco
123.046875,39507,637.2096774,0.403650414,0.301086758,0.090653236,0.546146965,0.289424746,0.083766684,0.266554368,0.110824646,0.012282102,3.517507501,22.88282469,523.6236657,0.907014156,41.15330229,1693.59429,0.000104319,3.814546635,14.55076603,3.149486065,1.664360046,2.770094395,2279.919745,762.9518343,582095.5014,2269.888363,390.0925215,152172.1753,20.83295543,9.192676736,84.50530557,4829.066443,1528.091647,2335064.082,1.612738056,2.050177413,4.203227426,0.002545335,0.060769929,0.003692984,0.110175585,0.068965866,0.004756291,-1.48E-06,0.07683415,0.005903487,3.32E-06,0.075102456,0.005640379,2.777106576,1.615922006,2.611203928,disco
129.1992188,40219,638.3968254,0.434811158,0.28173165,0.079372723,0.507062656,0.276653678,0.076537257,0.265419614,0.113515471,0.012885762,3.197569758,17.0604946,291.0604762,1.674527573,44.27309968,1960.107355,-0.002952803,3.280717968,10.76311038,3.091441631,1.334721684,1.781481862,1974.340464,592.6345597,351215.7214,2089.423696,424.9899597,180616.4658,21.36346948,8.757734759,76.69791811,4249.643419,1400.499996,1961400.238,1.560331066,1.873412257,3.509673483,0.011131403,0.064288442,0.004133004,0.092973206,0.041204843,0.001697839,9.45E-06,0.074267976,0.005515733,0.000282905,0.070887387,0.005025022,2.478730159,1.442683924,2.081336905,disco
129.1992188,39635,639.2741935,0.323320215,0.322507564,0.104011129,0.599390619,0.256153584,0.065614659,0.277211098,0.080544028,0.00648734,9.519989066,92.5585357,8567.082531,0.29049008,37.87327844,1434.38522,-0.003925909,3.950071983,15.60306867,4.903807163,3.087073565,9.530023575,2549.015027,695.5279803,483759.1714,2484.92999,369.9561019,136867.5174,21.89349552,10.07232717,101.4517745,5582.81182,1396.097603,1949088.518,2.127162697,2.867751688,8.223999743,0.011082678,0.049642329,0.002464361,0.115833681,0.050426957,0.002542878,0.00306914,0.112210162,0.01259112,0.003546774,0.156141058,0.024380032,1.88429932,1.029596852,1.060069677,disco
107.6660156,33537,632.7735849,0.426837651,0.296595616,0.087968959,0.567079064,0.265761321,0.07062908,0.276487249,0.082994786,0.006888135,6.529795658,66.78678274,4460.474348,2.259987088,39.74220592,1579.442931,0.004133633,3.776525758,14.2621468,4.002952576,2.827721119,7.996006966,2387.465698,660.8322986,436699.3269,2190.860619,316.3165682,100056.1713,21.01164109,9.59958983,92.15212491,4919.620806,1186.559077,1407922.442,1.90092946,2.599333332,6.756533769,0.009421101,0.049757345,0.002475793,0.127628335,0.062112237,0.00385793,-3.57E-05,0.081405245,0.006626814,-0.000151178,0.13275525,0.017623955,1.900553288,1.069335636,1.143478703,disco
129.1992188,40289,629.515625,0.548040097,0.270550924,0.073197803,0.528463106,0.299658353,0.089795129,0.266914346,0.109954833,0.012090065,22.5457055,215.0452582,46244.46307,8.42937456,28.87941549,834.0206393,-6.22E-07,3.262422167,10.64339839,7.875052929,3.703630686,13.71687984,2583.56849,663.6474227,440427.9017,2626.625666,351.2122895,123350.0723,19.9737121,9.917771926,98.36219999,5856.415064,1245.63708,1551611.734,2.848623818,3.201461979,10.2493588,-0.00050329,0.061461915,0.003777567,0.099717001,0.058092512,0.00337474,7.75E-07,0.255155653,0.065104403,-0.000362992,0.100846238,0.010169964,1.599854875,1.040810994,1.083287526,disco
123.046875,35838,617.8965517,0.388259706,0.317572226,0.100852119,0.357439592,0.313535481,0.098304498,0.202604952,0.205632115,0.042284567,2.075940477,14.7336072,217.0791812,1.170470912,54.83354428,3006.717578,-0.006424313,4.732301538,22.39467784,2.489418268,1.043124199,1.088108182,2144.753973,715.0788537,511337.767,2403.818919,398.6570489,158927.4426,21.70999462,8.918798372,79.54496439,4947.707231,1507.80677,2273481.254,0.987689188,1.323890901,1.752687119,0.034963785,0.09402965,0.008841575,0.064876453,0.036615615,0.001340703,-0.002445403,0.069632158,0.004848638,-0.002506942,0.050515227,0.002551788,2.535619048,1.397517233,1.953054416,disco
129.1992188,41516,638.7076923,0.471098279,0.292661707,0.085650875,0.526124161,0.279635138,0.078195811,0.262801723,0.119451193,0.014268588,8.798997573,66.34852315,4402.126524,5.599200494,41.65533308,1735.166774,-0.001937203,3.544659576,12.56461151,4.967416286,2.449918985,6.002102852,1886.637316,562.222808,316094.4858,2190.339859,324.0889292,105033.634,20.53731426,9.237950687,85.33973289,4362.45542,1293.237358,1672462.865,2.182047937,2.807963487,7.884658943,0.00249815,0.064589296,0.004171777,0.073618689,0.044908131,0.00201674,-0.000978334,0.125931382,0.015858712,0.000854247,0.111362018,0.0124015,2.070058957,1.124341638,1.26414412,disco
135.9991776,41000,630.7692308,0.450731526,0.284075636,0.080698967,0.604924808,0.252578919,0.063796111,0.27514508,0.087341388,0.007628518,6.508933562,34.48439002,1189.173155,3.160646708,34.82485508,1212.770531,-0.000428426,3.426165204,11.73860801,4.573396206,2.048363924,4.195794582,2492.489317,698.1070083,487353.3951,2277.470855,334.6318415,111978.4693,21.45908907,10.03360203,100.6731697,5113.935898,1227.565295,1506916.554,2.587265711,3.166552853,10.02705697,0.006286548,0.049784452,0.002478492,0.138569914,0.063137111,0.003986295,-3.43E-06,0.092836715,0.008618656,1.96E-06,0.118596025,0.014065018,2.369596372,1.29702674,1.682278364,disco
99.38401442,29673,645.0652174,0.364895019,0.285249422,0.081367233,0.545514526,0.271595711,0.07376423,0.269828009,0.102597168,0.010526179,1.86360095,8.549102297,73.08715009,-1.390232778,37.59039217,1413.037583,-0.002862947,2.1115563,4.458670009,2.500711679,0.937020004,0.878006518,2541.812376,508.6625684,258737.6085,2289.474775,251.5937182,63299.39904,21.25527095,8.908994876,79.3701897,5183.331766,945.229762,893459.303,1.438588101,1.66535563,2.773409375,0.000273939,0.060191356,0.003622999,0.143235209,0.053012198,0.002810293,1.52E-05,0.068652138,0.004713116,0.000273386,0.044286266,0.001961273,2.813097506,1.540522374,2.373209186,disco
107.6660156,33842,650.8076923,0.41618046,0.283911853,0.08060594,0.468255772,0.27833071,0.077467984,0.253023775,0.13896871,0.019312302,2.645175905,18.98470056,360.4188555,-0.019016293,34.54073552,1193.06241,0.000860318,2.511531793,6.307791948,2.882859707,1.318687081,1.738935709,2955.968146,721.062136,519930.6039,2599.617565,287.6306394,82731.3847,21.9275802,9.492336489,90.10445202,6131.317294,1098.875968,1207528.392,1.494852395,1.76982178,3.132269132,-0.014000718,0.070535856,0.004975307,0.162613517,0.07439567,0.005534716,-2.57E-07,0.069480188,0.004827497,-1.18E-05,0.066282332,0.004393348,2.048,0.98616763,0.972526594,disco
107.6660156,33099,636.5192308,0.389192878,0.287625636,0.082728506,0.559412897,0.272046381,0.074009233,0.267364314,0.108856131,0.011849657,3.03684338,17.81656467,317.4299766,0.966083332,41.15787575,1693.970736,-0.002018551,1.950220513,3.803360049,3.119822264,1.278281569,1.634003878,1931.082031,434.2437424,188567.6278,2209.150978,207.9136894,43228.10224,20.33548699,8.505539656,72.34420484,4516.110562,842.4775739,709768.4626,1.525436183,1.789105347,3.200897942,0.012175027,0.061468965,0.003778434,0.08360372,0.035766617,0.001279251,-0.02606458,0.075910561,0.005762414,-0.004462521,0.063705072,0.004058336,2.321995465,1.07466004,1.154894201,disco
107.6660156,34230,633.8888889,0.455567081,0.266538185,0.071042604,0.501823957,0.276902999,0.076675271,0.266288666,0.111461561,0.01242368,2.824334947,12.81325379,164.1794727,1.582257274,35.21234181,1239.909016,-0.005119557,2.26765301,5.142250172,3.008983612,1.215610862,1.477709889,2449.233948,460.9150828,212442.7136,2311.546097,251.1347312,63068.65321,20.30401853,9.378193585,87.95051492,5184.48087,931.4315757,867564.7803,1.774465727,2.066613723,4.270892279,0.011267021,0.064494364,0.004159523,0.134583605,0.038902524,0.001513406,0.000176607,0.068266436,0.004660306,0.001179999,0.069120385,0.004777628,1.942349206,1.081942128,1.170598768,disco
