,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
60,country.00019.au,83.3543346774,25416,635.4,0.315651965001,0.305437574251,0.0932921117644,0.37006069194,0.292941365945,0.0858146438815,0.225204890488,0.180599254244,0.0326160906336,2.17032992064,18.3909573999,338.227314084,-6.41210807561,71.3776923137,5094.77496003,-0.0097467706616,2.72898792061,7.44737507086,2.2488451004,1.60510861874,2.57637357712,1138.71323606,402.10592967,161689.178676,1462.18549808,274.069809851,75114.2606718,20.390437218,5.09606999071,25.9699293502,2117.72307996,828.846608752,686986.70084,0.804850279545,1.15187190563,1.32680888698,0.0191389168505,0.0982342419402,0.00964996628956,0.0509447656854,0.0317958067317,0.00101097332572,4.21431536779e-07,0.0880029499531,0.00774451903999,-1.20613492527e-06,0.0286578424275,0.000821271969471,3.63740589569,1.79940828377,3.23787017171
61,country.00020.au,103.359375,30819,616.38,0.36529313805,0.293077722393,0.0858945513632,0.367044739262,0.290125156339,0.0841726063408,0.217631852484,0.189656821964,0.0359697101176,2.57415315488,13.7052685839,187.834386957,-0.802943099344,46.9615316602,2205.38545587,0.000734893814945,3.19995117594,10.2396875284,2.89926338196,0.919847428799,0.84611928463,2407.10059366,1036.30326985,1073924.4671,2531.19428789,395.169416486,156158.867726,20.0040608007,4.33418812927,18.7851867399,5210.01928201,1821.11820889,3316471.53076,1.12304448797,1.29485484734,1.67664907568,-0.0187013090189,0.100036165201,0.010007234348,0.0868045485305,0.0736221581293,0.00542022216762,-1.22173269119e-05,0.0938411876559,0.00880616903305,1.25223129643e-08,0.037174038589,0.00138190900907,2.49846712018,1.53189064366,2.34668894413
62,country.00021.au,107.666015625,25582,556.130434783,0.289202031127,0.302080927175,0.0912528865631,0.3948984201,0.2915099982,0.0849780790503,0.233603865629,0.169595304465,0.0287625672964,3.18921160152,18.9331591693,358.464516129,-4.42980153367,62.8393182229,3948.77991472,-8.07913715598e-05,2.56224790981,6.56511435133,3.01876354218,1.19776582718,1.43464303017,1044.04621667,321.271806769,103215.573825,1392.75963298,227.288686175,51660.1468632,20.3105594203,4.81580018616,23.191931433,1946.44002184,750.748521413,563623.342404,1.14920522529,1.34647573319,1.81299690008,-0.00095409216404,0.0943052121912,0.00889347304644,0.0456491988109,0.0197276665311,0.000389180826763,-2.65859654291e-07,0.0968961939216,0.00938887242228,-9.06709283299e-06,0.0388263761997,0.00150748761371,2.6819047619,1.40509507743,1.97429217661
63,country.00022.au,184.5703125,59045,648.846153846,0.321503387146,0.300556140312,0.0903339934793,0.539814313569,0.257054546958,0.066077040112,0.262112578543,0.120955899,0.014630329503,1.49658996006,11.4213182514,130.446510599,-5.90899484977,54.1687642796,2934.25502358,0.000687721823022,2.70059700916,7.29322420588,2.05490922928,0.948438584805,0.899535775185,1719.30930519,419.351280457,175855.496421,2142.28680365,327.582918496,107310.56849,19.836750052,4.54486391789,20.6557880321,3449.40097747,1082.45795057,1171715.21475,0.874434339198,1.05486861909,1.11274780355,0.00828876941118,0.0732966280954,0.00537239569015,0.0680572674981,0.026137455748,0.00068316659298,5.27125905592e-07,0.0627631172538,0.00393920857459,-4.06842127632e-06,0.0336431600153,0.00113186216913,2.37540136054,1.28213474529,1.64386950507
64,country.00023.au,83.3543346774,25558,638.95,0.305371901092,0.314341710574,0.0988107110066,0.318420065574,0.309656285197,0.0958870149618,0.203432876894,0.20481308047,0.0419483979318,0.460523689392,3.89483715443,15.1697564595,-10.2499320611,85.6849714879,7341.91433888,-0.00166676129772,2.59880923156,6.75380942202,1.06971228123,0.616632938385,0.380236178637,1494.66510416,791.364119543,626257.1697,2330.91905024,497.911283092,247915.64583,20.3887350094,5.26599883714,27.7307437528,3050.52878254,2101.32165302,4415552.68946,0.284906065604,0.409752686601,0.167897264177,-0.0233466512802,0.122079067502,0.0149032987222,0.0354636443832,0.0435686899628,0.00189823074507,-1.49290110585e-06,0.0412584543228,0.0017022601096,-1.04157006717e-05,0.0113727422431,0.000129339256091,4.49306122449,2.37604362437,5.6455833049
65,country.00024.au,129.19921875,40346,650.741935484,0.270353851675,0.301153016842,0.0906931395529,0.423830418043,0.276124241056,0.0762445964989,0.241179242503,0.158637657316,0.0251659063188,2.30609223086,18.6602341401,348.204338165,-6.05639649078,56.4347692667,3184.88318219,-0.00120071681105,3.49456155046,12.2119604299,2.65137505531,1.1891849041,1.41416072845,1738.88871489,756.408159296,572153.30345,1907.25596,399.111207176,159289.755693,21.422442915,5.0301428681,25.3023372735,3424.86178582,1531.40943016,2345214.84277,0.974484537693,1.17267773376,1.37517306725,0.0241171597344,0.0882120987466,0.00778137436527,0.0824179476025,0.0477379002806,0.0022789071232,-4.08456003242e-07,0.0888720080256,0.00789823383093,-1.02152180261e-05,0.0377236790955,0.001423076028,3.56426303855,2.15998628063,4.66554073251
66,country.00025.au,73.828125,21742,639.470588235,0.347294148811,0.298550071752,0.0891321453431,0.421028780349,0.282764162797,0.0799555717623,0.236701396341,0.165244613539,0.0273057823038,1.67013983152,9.16883193949,84.0674791347,-4.17566730334,56.0911039541,3146.21194279,0.005068013528,2.53041358942,6.40299293353,2.20337486267,0.954748153687,0.911544084549,1564.75992991,642.627243402,412969.773963,2015.51954051,386.950520424,149730.705256,19.8460983336,4.30046901038,18.4940337092,3187.37203859,1413.43323111,1997793.49881,0.879388331795,1.07989871003,1.16618122392,0.0192771709787,0.0914074543127,0.00835532270392,0.0572769389259,0.0397522701368,0.00158024298103,2.54305376757e-07,0.073868483305,0.00545655237511,-8.32465048006e-06,0.027163926512,0.000737878901418,6.27751473923,3.34300643384,11.1756920167
67,country.00026.au,107.666015625,31398,615.647058824,0.329897811127,0.289919685156,0.0840534238407,0.433469130298,0.283684843018,0.0804770901582,0.240740241328,0.159303074479,0.0253774695385,2.61466414811,15.5181360867,240.812547606,0.336021797315,58.4744245041,3419.25832109,-0.000627689803937,2.95384112694,8.72517740318,2.76550984383,1.05616974831,1.11549460888,1269.44996636,522.370644811,272871.090561,1700.87524081,366.087583733,134020.118964,19.8427704648,4.75665010809,22.6257202508,2496.50261474,1263.77682568,1597131.86512,1.10427355551,1.26861406145,1.60938163692,0.00446862517522,0.0822394158617,0.00676332152127,0.0548041890226,0.029957447818,0.000897448679771,1.08982601432e-06,0.0882350131869,0.00778541713953,-3.04416948893e-06,0.0366063453257,0.00134002440609,2.29993650794,1.3274723382,1.76218280869
68,country.00027.au,92.28515625,29201,634.804347826,0.391827493406,0.286368576237,0.0820069614561,0.515249545536,0.251859841248,0.0634333796332,0.259627388833,0.126202029703,0.0159269523012,3.02587703278,11.8187274905,139.682319494,-3.17058342347,37.2856577441,1390.22027341,-0.000691818494874,2.36789291231,5.60691684416,3.20869326591,0.966441452503,0.934009134769,2011.64234078,425.657025482,181183.903343,2140.35681934,410.268372099,168320.137144,19.4250454276,5.69961903768,32.4856571747,3907.59356647,1050.63554964,1103835.05818,1.72150142315,1.94939745668,3.80015044412,-0.000179551233542,0.0732609059468,0.00536716034015,0.0973503661543,0.0305920935826,0.000935876189769,-7.67941230606e-07,0.0883598998189,0.00780747178942,4.10622305935e-05,0.0528866238892,0.00279699498788,2.33128344671,1.13790571727,1.2948294214
69,country.00028.au,89.1029094828,28240,641.818181818,0.318227340928,0.29752292834,0.0885198928879,0.425997573661,0.28288627105,0.0800246423488,0.23780619803,0.163650681367,0.0267815455119,2.23034325195,13.3890346184,179.266248014,-3.50363407444,50.544996179,2554.79663874,-0.00718118786435,2.00510277238,4.02043712782,2.58915257454,0.90696054697,0.822577476501,1474.19645401,348.432623995,121405.293464,1885.99494465,278.594090078,77614.6670265,20.6144663126,5.2079971765,27.1232345904,2925.85936367,772.383855792,596576.820688,1.09480207849,1.22558072369,1.50204811028,-0.0159311687933,0.0891797940512,0.00795303566701,0.0598153972109,0.0243641003677,0.000593609386727,2.1545031359e-07,0.0820480287075,0.00673187896609,5.13831473654e-05,0.0314533375204,0.000989312422462,3.28214058957,1.54550167441,2.38857542559
70,country.00029.au,89.1029094828,27317,620.840909091,0.30992860087,0.298605622842,0.0891653179927,0.449512510997,0.277396745522,0.0769489544264,0.244698971984,0.153152689965,0.0234557464436,3.56548586186,18.98026783,360.250566898,-2.02817249061,55.3392793527,3062.43583927,0.000738172764938,2.46313851,6.06705131945,3.21515488625,1.3186801672,1.73891723156,1214.04895034,382.76093466,146505.933102,1555.3399522,391.516982198,153285.547349,19.3399178073,4.09211575008,16.745411312,2273.97619544,977.411077025,955332.413492,1.38493022654,1.65599847831,2.74233096017,-0.00645709135319,0.0766052842281,0.00586836957166,0.0542105477813,0.0215780272021,0.000465611257934,-1.36680762353e-06,0.098231010139,0.00964933168143,-1.05119879663e-05,0.0480750799179,0.00231121317483,1.7043446712,0.962589654362,0.926578842684
71,country.00030.au,161.499023438,48444,645.92,0.221439812337,0.293571963534,0.0861844977734,0.37100261782,0.284712025051,0.0810609372084,0.220269011173,0.186587502396,0.0348148960504,2.01251211185,24.5916649206,604.749983565,-4.80514340482,71.8553568132,5163.19230275,-0.00181392293321,2.11817729102,4.48667503618,2.18788170815,1.31728684902,1.73524451256,1240.55872472,580.152884525,336577.369423,1996.83149343,534.305464408,285482.329296,22.0933566119,5.09644623799,25.9737642567,2412.7262974,1908.01233334,3640511.0642,0.615968918974,0.748056796845,0.559588971306,-0.0108335561207,0.105083021756,0.0110424414615,0.0428343121616,0.015187194856,0.000230650887594,-1.03321008282e-06,0.0865876674652,0.00749742379412,4.90873571835e-05,0.0139229344204,0.000193848114577,3.14862585034,1.93258386648,3.73488040099
72,country.00031.au,112.347146739,31930,614.038461538,0.313399212149,0.286224715082,0.081924587524,0.402380251234,0.297128664446,0.0882854432354,0.228733693121,0.176108577203,0.0310142309646,2.4388359301,13.6390845607,186.024627655,-0.941374746328,41.3192820492,1707.28306906,-0.00611800221014,2.36005592145,5.56986395238,2.77549409866,1.02692174911,1.05456829071,2053.22906359,718.97368939,516923.166035,2187.75939653,456.071600014,208001.304339,20.9521142435,4.41258196946,19.4708796372,4094.55606058,1425.54391565,2032175.45545,1.23713880918,1.40767196838,1.98154037057,0.0218126548155,0.0981585133898,0.00963509375089,0.0953251129882,0.0494235512148,0.00244268741468,-0.000302484259009,0.0912383943796,0.00832444429398,-0.000734923931304,0.0352578647435,0.00124311703257,2.57393197279,1.63952077913,2.68802838521
73,country.00032.au,99.3840144231,30496,635.333333333,0.331041088661,0.302107526638,0.0912689576516,0.30948202966,0.307661033758,0.0946553116933,0.189524982584,0.217746674624,0.0474136143099,1.09780989908,7.05791117617,49.8141101707,-3.28810214527,61.7334201501,3811.01516343,0.00566015096649,2.809453441,7.89302863715,1.66875135899,0.979537427425,0.959493517876,1823.0686977,741.066721749,549179.886085,2205.69152729,462.062907226,213502.130234,23.329095352,4.97524780714,24.7530907424,4015.49273356,1497.7884271,2243370.17236,0.597328332516,0.80380030425,0.646094929112,0.0144121170996,0.125451288351,0.015738025749,0.0675863574294,0.0450659992875,0.00203094429178,-1.35610139296e-06,0.0608516335487,0.0037029213272,2.77940616797e-05,0.0212667174637,0.000452273263363,4.10296598639,2.30187059326,5.29860822814
74,country.00033.au,92.28515625,27206,618.318181818,0.316902772563,0.300064873393,0.0900389282446,0.48111730604,0.277633626876,0.0770804307723,0.257527176519,0.130434223606,0.0170130866877,2.52503336548,15.0559669416,226.682140546,-2.51352636403,40.4101898337,1632.9834424,0.00595667231236,3.12823503406,9.78585442832,2.84899520874,1.43468880653,2.0583319664,2456.63320967,675.689733934,456556.616543,2387.47896696,391.559545324,153318.877535,20.9904492607,4.99623482092,24.9623623858,4914.69131788,1264.23589066,1598292.38723,1.27056314565,1.61742962986,2.61607860755,0.00713451989861,0.0795274825084,0.00632462047412,0.123631830651,0.0566506303119,0.00320929391474,2.81921893475e-06,0.085258461535,0.00726900575683,-1.31253218569e-05,0.0532308109105,0.00283351913095,2.86882539683,1.57410870989,2.47781823055
75,country.00034.au,135.999177632,42752,638.089552239,0.359063067449,0.301997868186,0.0912027123889,0.567515016644,0.270541650749,0.0731927847902,0.276032527168,0.0844948358117,0.00713937727884,1.55715722524,11.9912998968,143.791273216,-2.87989291709,43.0896054807,1856.71410049,0.0016791480241,3.38414730803,11.4524530024,2.09704756737,1.23303163052,1.52036690712,2614.43837986,889.699078842,791564.450893,2655.9558264,526.364850176,277059.955501,19.2150153934,5.68692679309,32.3411363499,5435.74320711,2000.69706161,4002788.73232,0.953083292776,1.26378085099,1.59714203933,-0.00312728059939,0.0540449204505,0.0029208534265,0.119282237892,0.0580631126305,0.00337132504835,4.60686294446e-07,0.0509451441467,0.00259540765546,-8.21490084491e-06,0.0543446838856,0.00295334449038,1.98066213152,1.01370727095,1.02760243117
76,country.00035.au,99.3840144231,31279,638.346938776,0.37587438628,0.285581624097,0.0815568640217,0.530369172783,0.273898078831,0.0750201575875,0.264979587585,0.114538864569,0.0131191514968,2.43209035298,13.261350909,175.863427933,-0.977382408457,38.4999823906,1482.24864408,-0.00454995974058,2.7235484287,7.41771604348,2.7220287323,1.06763231754,1.13983881474,2321.87151681,737.142604967,543379.220058,2545.32498591,394.841547068,155899.847291,19.6797615798,4.52490885535,20.4748001492,4580.41873233,1628.37265721,2651597.51076,1.3171794947,1.5147593963,2.29449602867,0.00236125309001,0.0704441297675,0.0049623754187,0.104365302349,0.0505613039938,0.00255644546156,1.66557333614e-06,0.0713013261557,0.00508387899026,8.78253486007e-05,0.054971024394,0.00302181346342,2.34289342404,1.34103832219,1.79838378157
77,country.00036.au,112.347146739,35548,634.785714286,0.344721748644,0.293840629434,0.0863423155063,0.379506458021,0.295374059441,0.0872458349909,0.222782648709,0.183578933343,0.0337012247673,0.163773621859,1.55930112515,2.43141999889,-12.0944890737,82.4933179765,6805.14751077,0.00497869765518,2.868257807,8.22690284739,0.626243650913,0.452131569386,0.204422950745,1827.59186773,757.684762489,574086.199308,2050.07105753,369.181531294,136295.003049,22.1634226687,5.03376536966,25.3387937968,3647.22166836,1510.61212182,2281948.98258,0.24251699709,0.392185785361,0.153809690239,-0.0210271085914,0.10334626944,0.0106804514072,0.0848665289056,0.061137748306,0.00373782426793,1.99231294573e-06,0.0225653816015,0.000509196426719,4.38062488683e-05,0.0113074611872,0.000127858671476,3.13817687075,2.07413179088,4.30202268594
78,country.00037.au,99.3840144231,30699,639.5625,0.37394618295,0.290260966486,0.0842514286653,0.40532029946,0.28848914049,0.0832259841806,0.231362892313,0.172639929895,0.029804545394,1.31089072055,6.26213189855,39.2142959149,-3.10986732738,48.9069693309,2391.89164914,0.000620126442957,2.31415008042,5.35529059472,1.98497772217,0.819103658199,0.670930802822,2068.58827746,823.98282975,678947.703723,2437.51459298,478.994301605,229435.54097,18.7871100823,4.0664782016,16.5362449641,4232.86484012,1882.60102964,3544186.63682,0.900167175678,1.10948812841,1.23096390709,-0.00107475038607,0.0950732052851,0.00903891436318,0.0849643362094,0.0508351558156,0.00258421306679,1.01066843854e-05,0.0596353635192,0.00355637655593,8.20659479359e-05,0.0322631783783,0.00104091269895,2.46247619048,1.31424686906,1.72724483284
79,country.00038.au,151.999080882,48433,645.773333333,0.367408738428,0.293021621844,0.085861670868,0.478378488554,0.287972979986,0.0829284372019,0.263232949278,0.118497880773,0.0140417477477,1.96374256011,12.1774297871,148.28979622,-0.907714471313,34.7480086454,1207.42410482,-0.00242555789372,2.40673425626,5.79236978026,2.47470331192,0.964698672295,0.930643498898,2859.9755843,720.994299543,519832.779974,2919.66406159,383.868666771,147355.153329,18.7397239043,4.17973993695,17.4702259405,6246.1943518,1464.38921957,2144435.7864,1.12753232927,1.30334901379,1.69871865176,0.016244239312,0.0703651218606,0.00495125037446,0.121149262253,0.0449712487802,0.00202241321685,-9.82125930022e-05,0.0680069178343,0.00462494092062,-0.000744690303691,0.0462337136269,0.00213755620643,1.94351020408,1.03681972801,1.0749951484
80,country.00039.au,123.046875,38721,645.35,0.437655245662,0.274050749698,0.07510381341,0.610142233731,0.247571501273,0.0612916482427,0.279720585526,0.0713423252102,0.0050897273664,1.78372450322,9.18461283773,84.357112979,0.0941674022997,27.5735636355,760.301411562,0.0013310576041,2.34082813426,5.47947635415,2.59347915649,0.993064761162,0.986177623272,3760.29064263,765.753107099,586377.821032,3052.84064536,357.252513426,127629.358349,18.9912635213,4.64469096005,21.5731541144,7441.95327228,1315.07683083,1729427.07099,1.25540210848,1.46541725086,2.14744771911,-0.0030438201675,0.0510429121071,0.00260537887637,0.212367223753,0.0624188419322,0.00389611182816,1.04722111871e-07,0.062934063375,0.0039606965147,6.71207180858e-06,0.0521995052695,0.00272478838451,1.74614058957,0.943930426787,0.891004650614
81,country.00040.au,143.5546875,44297,651.426470588,0.373474521375,0.293464058107,0.0861211534008,0.579184234794,0.253334845195,0.0641785437901,0.275238026145,0.0870480459123,0.00757736229715,2.87325388417,13.6645685849,186.720434612,-1.54142199663,35.0334930686,1227.34563658,0.014190818232,2.90505254705,8.43933030114,2.97294926643,1.2021664381,1.44520413876,2449.98067911,546.99521276,299203.762782,2560.52630275,350.817214869,123072.718248,18.822458393,5.19876144184,27.0271205291,5043.39092635,1268.01463861,1607861.12372,1.51351846082,1.8052158368,3.25880421744,0.00135203977052,0.0575596102832,0.00331310873596,0.10630558778,0.0358434425232,0.00128475237191,-3.0205621897e-06,0.0765652060509,0.00586223043501,-7.54614229663e-05,0.0635904967785,0.00404375093058,2.22098866213,1.23121113637,1.51588086232
82,country.00041.au,129.19921875,40231,670.516666667,0.397854708941,0.286852462057,0.0822843349882,0.373591683565,0.291685248861,0.0850802844033,0.22867625228,0.176183157471,0.0310405049766,2.88008140594,14.5967383858,213.064771505,2.00140006446,36.2183040845,1311.76555076,0.00182245913521,2.72293426413,7.41437100676,3.11051630974,0.791061758995,0.625778675079,2634.0806846,905.950878093,820746.993518,2898.54152356,483.331117211,233608.968864,18.5492570863,4.28943416565,18.3992454614,5807.82796413,2134.89737288,4557786.79272,1.35543399659,1.49480646486,2.23444636739,0.0069682619486,0.096630353577,0.00933742523242,0.095860220901,0.0535742455756,0.00287019978899,8.08163986221e-06,0.0876412913203,0.00768099538982,0.000174205750227,0.0478349626064,0.00228818366304,2.9036553288,1.57623091348,2.4845038926
83,country.00042.au,103.359375,32042,640.84,0.391627966229,0.292104169248,0.0853248456921,0.518229039304,0.260562342635,0.0678927343994,0.266207806353,0.111654543885,0.0124667371701,3.20070447054,13.8819205014,192.707716806,-0.841101464751,33.3285797752,1110.79422983,-0.00203055302736,2.37862704055,5.65786659803,3.22881293297,0.764530241489,0.584506511688,2387.91673037,588.00448089,345749.269546,2716.60125068,345.205141914,119166.590004,19.4105011987,5.38130677398,28.9584625957,5391.76917552,1282.6998506,1645318.90673,1.48568094898,1.61690341534,2.61437665454,0.001844905447,0.0696172824705,0.00484656601858,0.0870443463602,0.0357013327603,0.00127458516086,3.79149901164e-06,0.0884439647198,0.00782233476639,-1.99667483685e-05,0.0501815006137,0.00251818285324,2.3916553288,1.12121368651,1.25712013081
84,country.00043.au,135.999177632,43579,640.867647059,0.403080136368,0.286828292772,0.0822704695345,0.558331211336,0.267079831266,0.0713316362691,0.268016177715,0.107241138639,0.0115006618166,2.04547129371,11.3732232658,129.350207454,-0.323624282586,34.1541001737,1166.50255867,0.00259027410043,2.68809785813,7.2258700949,2.58960127831,1.16167628765,1.34949171543,2530.38885144,626.516224799,392522.579936,2491.23977618,365.354251997,133483.729452,18.3029676565,3.98315126951,15.8654940358,5070.03680802,1351.08252136,1825423.97953,1.38434441207,1.64028335794,2.69052949433,-0.00796814564536,0.0660980283897,0.004368949357,0.134285274072,0.0471221643598,0.00222049837395,-7.94834977569e-06,0.0684917122126,0.00469111418352,-0.000328934489517,0.0521304905415,0.00271758786403,2.92803628118,1.7214413707,2.96336039276
85,country.00044.au,78.3025568182,22450,606.756756757,0.360100676618,0.292132060405,0.0853411407164,0.318722853727,0.310523066565,0.0964245748691,0.195751935348,0.2121662394,0.0450145131409,3.1375408007,14.9614907662,223.846205946,0.929221397591,50.4687400825,2547.09372552,0.00212082450844,2.78475021207,7.75483374364,3.13028240204,1.09754133224,1.2045968771,1729.62776215,749.348953266,561523.853761,2247.42619103,551.310937792,303943.750129,21.6176527453,4.76190528459,22.6757419394,3358.80497979,1729.09002615,2989752.31853,1.25858270427,1.50897483441,2.27700505088,0.0108794582416,0.127467074676,0.0162478551264,0.0665036796694,0.0392099911121,0.00153742340301,-4.7696303227e-05,0.102623417974,0.0105315661058,-0.000569824012928,0.0409317463636,0.00167540775146,3.51085714286,2.14419151535,4.59755725452
86,country.00045.au,78.3025568182,23474,617.736842105,0.345514132145,0.304397931713,0.092658100831,0.466525728621,0.278583111481,0.0776085500022,0.253985667345,0.137202821095,0.0188246141165,4.67005257364,24.2719665753,589.128361433,0.259431512927,27.2833607725,744.381775041,-0.00331438101928,2.80997657604,7.89596835789,4.02473640442,1.28984975815,1.66371238232,2777.38296455,728.519867681,530741.197606,2647.710018,344.737224557,118843.753996,18.8507966692,4.71143761843,22.1976444324,5622.41426189,1398.10482202,1954697.09336,2.01340159652,2.25479444475,5.08409798806,0.0116179963612,0.0713236996363,0.00508707012981,0.132970728804,0.0591309103478,0.00349646455856,-2.07023936127e-06,0.108863592148,0.0118512809277,-2.09998142964e-05,0.0703434273601,0.004948197864,2.6888707483,1.50345575386,2.26037920381
87,country.00046.au,78.3025568182,24632,631.58974359,0.374236629744,0.29267640753,0.0856594795244,0.462890015627,0.270846960892,0.0733580762247,0.249674231591,0.14490034994,0.0209961114128,2.179376536,9.24307106888,85.4343627843,-2.3230638702,42.8160117429,1833.21086157,-0.000201139003139,2.90497208434,8.43886281079,2.83830595016,0.991452336311,0.982977747917,2109.28884786,546.889844985,299088.502548,1933.74528086,293.605373438,86204.1153115,20.3229404601,5.11260875915,26.1387683241,3843.81831406,905.27519972,819523.187228,1.46803541128,1.69406563047,2.86985836035,-0.017959447754,0.0810573528997,0.00657029445911,0.115884661398,0.0475976438463,0.00226553569972,1.6351616523e-06,0.0748251527548,0.00559880351648,5.95467608946e-05,0.0550991781056,0.00303591950797,2.19080272109,1.3215658148,1.74653620284
88,country.00047.au,151.999080882,47093,636.391891892,0.310359789747,0.2882303292,0.0830767226707,0.437866190153,0.281950489629,0.0794960786023,0.240390765383,0.159829951047,0.0255456132517,1.86868748926,11.6294538531,135.244196921,-4.66787079885,49.3002024595,2430.50996255,-0.00542042389137,2.5681305365,6.59529445251,2.48987078667,0.924698114395,0.855066597462,1783.96098752,446.926310418,199743.126944,1839.91888857,273.113705961,74591.0963837,21.6310434649,5.13891906299,26.408489136,3555.85127474,938.52091551,880821.508849,1.0870114597,1.23419696503,1.52324214849,0.029244838479,0.0847768696142,0.00718711762158,0.0941000670679,0.0401307466269,0.00161047682483,4.56982803598e-07,0.0797190517187,0.00635512685403,5.73831712245e-05,0.0345666892827,0.00119485601317,2.05380498866,1.23543415653,1.52629755511
89,country.00048.au,117.453835227,37536,636.203389831,0.3110642247,0.301969142897,0.0911853632619,0.456557851482,0.277023787105,0.0767421786219,0.253318592219,0.13843057527,0.0191630241697,3.6160617489,23.3741511549,546.350942214,-2.28627117308,46.5499633085,2166.89908403,-0.00119401543496,3.22732315202,10.4156147275,3.19391226768,1.37698507309,1.8960878849,1939.76421899,649.512732389,421866.789536,2482.51289498,404.250539138,163418.498393,20.3068812601,5.67492926149,32.204822123,4127.8717395,1537.59035709,2364184.10621,1.31295756688,1.56545477057,2.45064863869,-0.01423943896,0.0680034302484,0.00462446652555,0.0639637108469,0.0340341800382,0.00115832541087,9.67297637544e-07,0.0937705636024,0.00879291817546,-6.16446413915e-05,0.0522208958864,0.00272702192888,2.30341950113,1.50223595783,2.25671287301
90,country.00049.au,112.347146739,35869,640.517857143,0.323853811723,0.29882059852,0.0892937500997,0.434916830625,0.278253226036,0.0774248577997,0.246918177437,0.149548477039,0.0223647469846,4.89817718366,25.5036619106,650.43677085,-1.72833974445,42.4306518354,1800.36021518,-0.00171479454612,2.57632544807,6.63745281437,3.95790290833,1.20326924324,1.44785678387,1599.8152811,496.009495695,246025.419819,1826.1925201,359.589845737,129304.857157,19.2281537016,4.76920132777,22.7452813048,3006.27163845,1091.90940639,1192266.15176,1.85447644921,2.04254737386,4.17199977445,0.00869313283786,0.0826348294571,0.00682851503941,0.0757919748163,0.0281303283891,0.000791315375276,-5.67040046917e-07,0.118649579585,0.0140777230263,-4.13691122958e-05,0.056788213551,0.0032249011565,1.97834013605,1.26149976867,1.59138166636
91,country.00050.au,117.453835227,37402,644.862068966,0.351143762078,0.29230556916,0.085442545762,0.412997778939,0.305791546754,0.0935084700659,0.232140134238,0.17159338976,0.0294442914094,2.9144935609,13.7514791316,189.103178306,0.637536296781,47.5254667618,2258.66999093,-0.00120107184891,2.81373120534,7.91708329592,3.01112937927,0.9393004179,0.882285296917,1780.15191103,627.269278356,393466.747569,2036.28651503,400.062028019,160049.626263,22.5199249851,8.25647268254,68.1693411575,3874.70255628,1365.53031718,1864673.04715,1.33725727829,1.49384882229,2.23158430387,0.0106635672531,0.0975542199102,0.00951682582229,0.0789452218677,0.0459305562047,0.00210961599327,3.23847089021e-05,0.0930483341217,0.00865799281746,0.0002187177015,0.0411498881876,0.00169331335928,3.06619501134,1.86691142905,3.48535828392
92,country.00051.au,64.599609375,18144,648.0,0.274703436541,0.309367566424,0.095708291155,0.359947621324,0.303412442866,0.0920591104857,0.214681002258,0.192990674912,0.0372454006029,2.05409967658,12.6653673018,160.41152889,-5.23433681952,57.4336032574,3298.61878313,0.00391450594298,2.2418712659,5.02598677287,2.49272251129,0.829590499401,0.688220441341,1552.85256601,611.857018042,374369.010527,1848.58041696,368.095539221,135494.325994,25.2352535107,6.64957654212,44.2168681895,3167.12116852,1202.71573289,1446525.13414,0.870940837638,0.998689815474,0.997381347532,0.0255539496114,0.109044430864,0.0118906879025,0.059279156395,0.0435834487947,0.00189951700884,7.42107004044e-05,0.0866885855794,0.00751491077244,0.000287399452645,0.0230680182576,0.000532133504748,3.60954195011,2.15521303638,4.64494323217
93,country.00052.au,71.77734375,22081,630.885714286,0.32880689112,0.296223817233,0.087748549896,0.301606176122,0.314294299415,0.0987809066448,0.190966518975,0.216483537397,0.0468651219639,1.2203965044,6.46622403268,41.8120532409,-1.23242453694,70.5313872975,4974.67659411,0.000907699481722,2.24188485029,5.02604768197,1.91720795631,0.578086614609,0.334184139967,1115.45429126,479.442726658,229865.328145,1662.61827142,375.119018723,140714.278208,23.64792777,5.95152128736,35.4206056339,2347.3106579,1210.80224812,1466042.08405,0.629223765449,0.732263567634,0.536209932484,-0.00567121662157,0.136479005275,0.0186265188808,0.0354628891145,0.0249803440245,0.000624017587581,9.4656526926e-05,0.0656151026487,0.004305341281,0.000499051704537,0.0160470474511,0.000257507752394,3.2833015873,1.80682582433,3.26461955946
