tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rmse_mean,rmse_std,cent_mean,cent_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std,harm_mean,harm_std,perc_mean,perc_std,frame_mean,frame_std,Genre,,,,,,,,,,,,,
0.222039474,0.300440378,0.498972032,0.299505851,0.670170491,0.126277863,0.732670031,0.23192922,0.880952017,0.12748636,0.08508422,0.729805465,0.319232985,0.520141527,0.25484232,0.335608231,0.253900691,0.232427237,0.271899335,0.406842079,0.409893023,0.800618301,0.492322874,0.310686372,0.454673733,0.278522195,0.328639855,0.24940303,0.880197067,0.131370515,0.154393547,0.634196983,0.42685007,0.569461453,0.161508532,0.198052379,0.18875625,country,,,,,,,,,,,,,
0.339912281,0.369703707,0.458170032,0.30615334,0.728827565,0.461675651,0.50883583,0.638739693,0.579659399,0.04385012,0.032984505,0.468344644,0.394760805,0.564110554,0.405407499,0.189745884,0.158310906,0.221431037,0.237455223,0.287304939,0.311696333,0.422087883,0.178229227,0.26885123,0.370376089,0.176018252,0.196490611,0.481181086,0.457147624,0.15220705,0.108314973,0.633836566,0.216106055,0.552108235,0.133898097,0.041393584,0.05652056,country,,,,,,,,,,,,,
0.497076023,0.571051919,0.493183923,0.245404386,0.692053397,0.39258551,0.482036348,0.610767153,0.606025557,0.107147013,0.100252302,0.437190577,0.382119477,0.518982972,0.231882521,0.289030107,0.355617928,0.178886356,0.295597048,0.190845393,0.480393053,0.778402446,0.461730004,0.211019927,0.399943453,0.272731445,0.365311326,0.503893301,0.558487496,0.153482087,0.142532826,0.63392509,0.370730153,0.552813968,0.178145544,0.131345026,0.156989648,country,,,,,,,,,,,,,
0.575657895,0.624096798,0.502304131,0.100663065,0.700726038,0.258570497,0.616862622,0.411745898,0.766201165,0.05485305,0.089912576,0.540540558,0.49313576,0.455553587,0.252100105,0.189520249,0.260970421,0.173475545,0.297033914,0.420728134,0.589911122,0.595134149,0.230647623,0.209822657,0.633232282,0.115030637,0.134993269,0.384779727,0.687617303,0.083568608,0.052494354,0.633855779,0.27851281,0.556473266,0.059987765,0.132618675,0.146742763,country,,,,,,,,,,,,,
0.287524366,0.322216997,0.450315902,0.406559193,0.677537453,0.468460234,0.643221299,0.6081441,0.60843951,0.20179365,0.146792943,0.819597322,0.156574737,0.512231795,0.178444038,0.442704551,0.337187154,0.41835988,0.182064433,0.51463496,0.142111114,0.685398494,0.776623841,0.516074928,0.236525162,0.48885083,0.530125001,0.49454896,0.448787552,0.363816749,0.197019057,0.633881217,0.461424151,0.552548062,0.366926408,0.029134715,0.026802084,country,,,,,,,,,,,,,
0.25862069,0.336155173,0.496985974,0.297487482,0.734287873,0.397807121,0.602429578,0.570937005,0.641676485,0.060830508,0.048768954,0.582509517,0.305369225,0.346123198,0.231988476,0.226765805,0.175770726,0.23392196,0.15691237,0.378287719,0.239466113,0.49256432,0.244251571,0.274542464,0.23077754,0.212753329,0.229684244,0.316300755,0.538627798,0.150705076,0.108854803,0.633886057,0.262619977,0.556651052,0.140806562,0.141773025,0.101942109,country,,,,,,,,,,,,,
0.23344652,0.297932076,0.493267272,0.271345018,0.877156603,0.125441615,0.814053265,0.258918492,0.865148367,0.012265264,0.01389985,0.364965856,0.61498911,0.458553997,0.337586132,0.085732893,0.115487427,0.239217579,0.424753623,0.548653576,0.540033954,0.476908513,0.251325036,0.290266613,0.701739064,0.047465656,0.067908995,0.216684603,0.846844882,0.054427912,0.226800811,0.633844592,0.119819619,0.551874022,0.048230851,0.224799002,0.198068521,country,,,,,,,,,,,,,
0.360411899,0.388743996,0.460968556,0.287669134,0.638314142,0.338012613,0.715019273,0.488582742,0.709310771,0.066551711,0.049687306,0.665133095,0.224081048,0.367799948,0.295121056,0.244061837,0.200679336,0.383728438,0.380979035,0.493836324,0.482693884,0.51598221,0.147248467,0.421946383,0.462250569,0.241802128,0.265792168,0.823333809,0.622744991,0.291096397,0.262758751,0.62652453,0.294794556,0.495869608,0.158346221,0.093215167,0.112823822,country,,,,,,,,,,,,,
0.434210527,0.509826557,0.496810109,0.492314116,0.599534197,0.294184874,0.662091687,0.495576219,0.703853467,0.306605966,0.207039098,0.915403462,0.010439343,0.508667705,0.143521618,0.577566343,0.142250653,0.612675292,0.139186928,0.743454654,0.135116516,0.343516596,0.108849004,0.697532783,0.237494134,0.601529905,0.596007946,0.498759272,0.534360096,0.416279851,0.14104821,0.632253845,0.65714684,0.447298423,0.337836235,0.061612758,0.048669312,country,,,,,,,,,,,,,
0.25862069,0.327475879,0.479040732,0.409606126,0.678073335,0.691869674,0.568964799,0.810770387,0.384411745,0.112315621,0.073206762,0.720493094,0.180083114,0.50782144,0.244276872,0.325747226,0.214166098,0.440278752,0.243092131,0.535825446,0.195123834,0.561696519,0.749148318,0.530821306,0.296968851,0.373360977,0.395250898,0.632987791,0.328433667,0.342426301,0.175369112,0.635447012,0.317915855,0.607399496,0.303659016,0.044896118,0.055965764,country,,,,,,,,,,,,,
0.339912281,0.298274117,0.385888691,0.238462422,0.773006223,0.31907006,0.670602307,0.532790985,0.673950019,0.087142611,0.069130722,0.552643973,0.413695043,0.490889335,0.331083272,0.26664186,0.23615321,0.122634113,0.140488188,0.189423022,0.169153548,0.471486572,0.196422054,0.151011483,0.223110206,0.223856198,0.253657213,0.517495872,0.586645313,0.094697553,0.080379903,0.633874359,0.314601966,0.551976828,0.174797796,0.10061825,0.085691537,country,,,,,,,,,,,,,
0.303643725,0.368307039,0.488578132,0.323545162,0.773232179,0.102812231,0.798280304,0.132671732,0.935365237,0.0297529,0.025516794,0.589459641,0.403950926,0.607938615,0.375051675,0.141335095,0.190840509,0.324181682,0.394338721,0.500702714,0.490904796,0.680839973,0.215867136,0.411974383,0.487853261,0.111226372,0.146046971,0.723918409,0.878437549,0.181428367,0.235996614,0.633847753,0.188413448,0.554826814,0.093844127,0.198052379,0.18948378,country,,,,,,,,,,,,,
0.38277512,0.472800604,0.496122948,0.20107756,0.710709624,0.265000356,0.658446212,0.409409816,0.767848251,0.215891288,0.173733771,0.687448437,0.2770744,0.721503951,0.293388452,0.436269523,0.35726273,0.22119659,0.259317893,0.30360264,0.331694787,0.825918678,0.505248092,0.281386859,0.344685769,0.351690027,0.398005186,0.895021718,0.634455981,0.158243316,0.149450763,0.634118188,0.548455857,0.552614539,0.256522458,0.059543079,0.049269069,country,,,,,,,,,,,,,
0.287524366,0.348881953,0.468504806,0.524078649,0.51570201,0.503630522,0.648415982,0.692131777,0.525838014,0.319960164,0.20857868,0.932297154,0,0.582065324,0.128716997,0.592544127,0.225831944,0.678141969,0.201049744,0.784940693,0.216437035,0.318136029,0.055170066,0.7791561,0.286691468,0.673801133,0.669850716,0.629102396,0.378659245,0.534431458,0.205150117,0.63192553,0.619229764,0.431415263,0.391745524,0.048955873,0.041916628,country,,,,,,,,,,,,,
0.360411899,0.440306697,0.487868124,0.351365771,0.703008238,0.28010058,0.70114868,0.434563059,0.749867555,0.004122208,0.005322185,0.305485577,0.586867309,0.594044822,0.385510721,0.044570584,0.081330546,0.32535191,0.404387672,0.441114092,0.363613569,0.599993647,0.223003516,0.365525549,0.492397843,0.038814681,0.064425553,0.247844257,0.67134652,0.249747307,0.334702114,0.633929224,0.054376982,0.556063585,0.047929892,0.131902248,0.163125432,country,,,,,,,,,,,,,
0.534055728,0.603374806,0.499424044,0.421983894,0.603270425,0.592214875,0.379790073,0.815634618,0.377758301,0.070031958,0.038033788,0.620362503,0.214877603,0.437176959,0.24893605,0.255110745,0.142901446,0.359266162,0.307258686,0.478005799,0.298496272,0.363144107,0.180701489,0.436220155,0.399115618,0.289811964,0.301177198,0.646704064,0.331313564,0.28679203,0.246924194,0.633914389,0.265846563,0.552442164,0.181137043,0.072359169,0.075023378,country,,,,,,,,,,,,,
0.534055728,0.555132755,0.461119561,0.412692719,0.640924097,0.391619574,0.58861255,0.605317905,0.611029597,0.064455428,0.04970725,0.618046613,0.321547641,0.583586183,0.321879609,0.22930752,0.225849592,0.253276314,0.253728038,0.354477195,0.41577621,0.710903229,0.562117138,0.32042627,0.405299659,0.23305666,0.272198552,0.692734521,0.611018459,0.189928112,0.139968955,0.633947707,0.24770163,0.55151072,0.199427018,0.098150556,0.076411088,country,,,,,,,,,,,,,
0.25862069,0.323000841,0.469788176,0.280611396,0.743484927,0.457342408,0.559033503,0.633505096,0.584682582,0.097467874,0.069303737,0.630087806,0.347611867,0.507586952,0.313455503,0.284870706,0.261259728,0.166616974,0.177670744,0.25167664,0.394223656,0.404166809,0.108166718,0.192322557,0.303437022,0.271964148,0.315034264,0.443571132,0.420823411,0.128545729,0.091743988,0.63384751,0.319275028,0.551866292,0.217436239,0.033592485,0.034476233,country,,,,,,,,,,,,,
0.158569501,0.204070289,0.458325616,0.372881543,0.653800551,0.148751259,0.789957537,0.187413917,0.906051316,0.451946869,0.320961888,0.946335146,0.050644551,0.51217958,0.163534351,0.69049439,0.20259357,0.500794126,0.267625236,0.641845826,0.330804303,0.479429832,0.126196148,0.596682815,0.37966656,0.637904124,0.629809246,0.832708175,0.789231326,0.327617702,0.171111769,0.632156567,0.849853834,0.451735496,0.298347951,0.086448908,0.092997275,country,,,,,,,,,,,,,
0.211323764,0.268231505,0.465763641,0.352977139,0.792688239,0.500416595,0.568412017,0.717803636,0.498090271,0.127778055,0.088738428,0.703854745,0.100409921,0.424961525,0.37514472,0.360015244,0.255273414,0.571080487,0.386751622,0.669955983,0.330113357,0.370243351,0.183694747,0.614650177,0.452526444,0.400225762,0.433772972,0.686383481,0.371342853,0.439932218,0.322377011,0.633830486,0.356498669,0.551054661,0.320097937,0.101095869,0.097075741,country,,,,,,,,,,,,,
0.360411899,0.439138056,0.500899157,0.36667504,0.701480664,0.24454807,0.825651343,0.336581583,0.816999579,0.061340159,0.070006022,0.672400844,0.397757384,0.455386667,0.264362924,0.207131187,0.271421885,0.196016334,0.198956392,0.281341944,0.216319767,0.753162056,0.399641425,0.253089272,0.257714363,0.178616285,0.229527845,0.304713255,0.73701197,0.155679808,0.154591102,0.63388861,0.243282177,0.551773534,0.203558137,0.188500013,0.169971449,country,,,,,,,,,,,,,
0.25862069,0.30054014,0.459467803,0.419936217,0.671672437,0.624939047,0.499202048,0.810343633,0.384991478,0.18601677,0.144015978,0.764990447,0.180844938,0.464867984,0.353229123,0.412385613,0.352239412,0.396431301,0.326733526,0.480436742,0.315995515,0.606514156,0.722640828,0.462756494,0.4280388,0.46299259,0.514937345,0.690411782,0.330605474,0.313721566,0.255837761,0.633866115,0.392827795,0.550343517,0.41535299,0.094807228,0.085553302,country,,,,,,,,,,,,,
0.38277512,0.451608306,0.491466906,0.312775312,0.696928054,0.315276048,0.682924736,0.503666376,0.697477924,0.291616862,0.162477823,0.851797153,0.200057479,0.473666103,0.278163482,0.544375094,0.348548371,0.30638456,0.290988105,0.369058365,0.329765254,0.737330302,0.622146209,0.347592752,0.36462496,0.571326624,0.632748433,0.841673744,0.574284177,0.299351283,0.239830749,0.633821002,0.622332636,0.551193798,0.369303685,0.102130708,0.096422608,country,,,,,,,,,,,,,
0.497076023,0.582809583,0.49658257,0.31838511,0.70241326,0.24002466,0.749414278,0.368989585,0.795638677,0.086476361,0.063568545,0.60095315,0.3297047,0.595465818,0.312815759,0.264126059,0.29573516,0.264216988,0.294605596,0.347991242,0.344227595,0.812108467,0.482414626,0.304437462,0.399629843,0.256712139,0.338195594,0.827479009,0.738784098,0.206626008,0.185067884,0.6339006,0.31442272,0.550954173,0.226146406,0.13405153,0.095988826,country,,,,,,,,,,,,,
0.46398892,0.528938105,0.485336791,0.405418402,0.62824567,0.58719266,0.566684925,0.774303848,0.431821283,0.1425677,0.099633374,0.755038386,0.208016296,0.525503514,0.313456437,0.361616112,0.293236843,0.351177845,0.260878064,0.411274076,0.252686985,0.650772104,0.625704986,0.395323925,0.318412268,0.4017164,0.443577461,0.695957106,0.357551596,0.305612995,0.215828374,0.633875429,0.361319469,0.553329547,0.334805854,0.080797092,0.083691758,country,,,,,,,,,,,,,
0.272556391,0.321418901,0.466517369,0.294793878,0.755880663,0.537359654,0.560906107,0.749951146,0.461343358,0.068917037,0.054891054,0.614436902,0.216070996,0.613984228,0.431750719,0.250884135,0.285347632,0.488096575,0.354805171,0.57031093,0.394281987,0.518640972,0.218426561,0.52538738,0.405084708,0.248623536,0.307386225,0.62615454,0.448200053,0.403009922,0.30714424,0.633949409,0.273859392,0.551665317,0.241205228,0.113434341,0.10525307,country,,,,,,,,,,,,,
0.46398892,0.553023501,0.493427432,0.392566515,0.729690887,0.560089736,0.546546906,0.748184604,0.463425521,0.056212655,0.04546184,0.671278382,0.179236222,0.523122731,0.346117276,0.220369902,0.198978816,0.616478682,0.540997409,0.818800008,0.343217201,0.380932054,0.170783532,0.73420286,0.535893682,0.210889862,0.239983826,0.433399016,0.385688942,0.407565113,0.460593474,0.633837782,0.209008505,0.552138382,0.230609474,0.113036326,0.10875874,country,,,,,,,,,,,,,
0.534055728,0.548006898,0.451989023,0.351918797,0.670255743,0.59662468,0.590284709,0.738886896,0.47425985,0.162332937,0.10183567,0.685712037,0.22811428,0.563282639,0.278678144,0.384888177,0.29711474,0.295260468,0.193685478,0.373520559,0.266986266,0.612456181,0.60392077,0.354074815,0.321187932,0.415956374,0.448400469,0.404249329,0.408555791,0.239481327,0.109106606,0.63386254,0.427601805,0.549415939,0.291882181,0.05723459,0.072093442,country,,,,,,,,,,,,,
0.497076023,0.582111249,0.519770167,0.254846284,0.721175787,0.361333781,0.66834278,0.578211925,0.635320481,0.109918972,0.077306172,0.591661789,0.395949605,0.361812707,0.633911349,0.313265062,0.307554496,0.19432939,0.331465935,0.195761013,0.531333273,0.6944591,0.4754468,0.23207613,0.434764827,0.287522065,0.343191908,0.328186963,0.557112734,0.17712848,0.210327815,0.633936277,0.366563273,0.552735665,0.238223296,0.079045825,0.074565452,country,,,,,,,,,,,,,
0.166204986,0.227842148,0.475769924,0.291008141,0.708687995,0.247745373,0.682406246,0.409577765,0.76772999,0.116057614,0.075480149,0.628846402,0.275432234,0.541639143,0.256573858,0.319787015,0.274490524,0.303140314,0.292531305,0.416427185,0.405037267,0.773617383,0.598892405,0.383572822,0.423972618,0.308541383,0.373288654,0.484196512,0.69375583,0.212499532,0.1877007,0.633936277,0.378717183,0.550428545,0.206088435,0.11733489,0.123373774,country,,,,,,,,,,,,,
0.339912281,0.381162085,0.46305416,0.321220224,0.669701411,0.41672366,0.60874249,0.597570327,0.618073198,0.071376576,0.056588452,0.706324504,0.375235771,0.479739078,0.400732718,0.243135108,0.206752358,0.180950245,0.262092918,0.307403547,0.359373404,0.439042628,0.189208537,0.220389092,0.40492202,0.214686316,0.238217573,0.590342141,0.473606817,0.130892749,0.143206646,0.633907336,0.284280009,0.552442937,0.164562993,0.074428848,0.076707529,country,,,,,,,,,,,,,
0.46398892,0.48656776,0.450748981,0.228549921,0.732382,0.11877769,0.712250222,0.238742603,0.87700527,0.148139415,0.114466314,0.738268194,0.36715062,0.516130338,0.426263541,0.35910186,0.277093793,0.249725277,0.400215409,0.426445335,0.631511981,0.786397821,0.565266384,0.34820714,0.671317574,0.28036459,0.320314523,0.851746264,0.832352804,0.121921214,0.150283239,0.633870833,0.457671686,0.53975884,0.161562859,0.18189296,0.20766826,country,,,,,,,,,,,,,
0.182748538,0.248378868,0.482811632,0.31900176,0.723252452,0.082872087,0.850717931,0.145757053,0.928507623,0.033116773,0.023343719,0.655747794,0.481470206,0.51104333,0.274102945,0.164396585,0.107483711,0.141108707,0.23613435,0.292754573,0.371750723,0.702952896,0.334926411,0.201571995,0.386148389,0.117735753,0.131861539,0.454128199,0.981750794,0.054424927,0.112639498,0.636183897,0.205089892,0.591253753,0.069780366,0.141852628,0.132187605,country,,,,,,,,,,,,,
0.497076023,0.564994941,0.50944347,0.409836605,0.69980942,0.785646209,0.36881813,0.910718642,0.225798514,0.078472483,0.0497809,0.645783745,0.168696681,0.78186597,0.392055097,0.262389425,0.237066947,0.486375442,0.276983426,0.636572473,0.338445807,0.368277923,0.243125248,0.541619844,0.406423856,0.298207085,0.344623436,0.548475382,0.242393878,0.334508836,0.179355797,0.633807383,0.243425143,0.546841908,0.288965529,0.069015841,0.065566317,country,,,,,,,,,,,,,
0.575657895,0.679649978,0.502663959,0.403747487,0.619222687,0.796825649,0.323593065,0.903367181,0.239482253,0.182875662,0.109528526,0.797048658,0.147777587,0.445609309,0.212742319,0.43535937,0.215767188,0.456646779,0.203211908,0.503338806,0.18980067,0.568286581,0.715957273,0.515875383,0.236683952,0.512730886,0.523709388,0.69955728,0.180294222,0.39343222,0.182148797,0.633832675,0.417779548,0.547066073,0.380273775,0.051025553,0.044423669,country,,,,,,,,,,,,,
0.434210527,0.504154375,0.488619292,0.39888484,0.702894334,0.699520018,0.45555529,0.811452404,0.383483907,0.040555311,0.040647441,0.653642262,0.182854988,0.519333858,0.351956709,0.189092347,0.195250993,0.579969245,0.383639724,0.744227435,0.431649804,0.359077087,0.1580705,0.669989267,0.553339937,0.205621964,0.243556438,0.498644254,0.257913615,0.426297992,0.259211937,0.633907336,0.19071324,0.552078089,0.198891759,0.05723459,0.054513257,country,,,,,,,,,,,,,
0.15131579,0.19226987,0.505000926,0.208978486,0.834903262,0.230581376,0.764694125,0.361021609,0.80096418,0.055994245,0.046111159,0.526700626,0.366065048,0.572347562,0.274100529,0.217815264,0.159705696,0.254271755,0.316205444,0.363961325,0.362125249,0.813043367,0.420056197,0.304972032,0.383282614,0.167066595,0.184692737,0.873592634,0.724729792,0.148584992,0.226891455,0.635685344,0.278866118,0.574893354,0.102148498,0.164221084,0.172509725,country,,,,,,,,,,,,,
0.38277512,0.38386991,0.423271114,0.428762058,0.636773613,0.247541064,0.725212027,0.407913016,0.768901173,0.258880259,0.181970064,0.894858503,0.020696616,0.629624783,0.139559371,0.523399656,0.175803165,0.61990148,0.211799903,0.746689874,0.231752111,0.358714233,0.086131206,0.706311408,0.341996654,0.534556424,0.532264694,0.647100487,0.652755027,0.405102058,0.17744691,0.631597215,0.60644658,0.445333735,0.287750477,0.041154775,0.045180117,country,,,,,,,,,,,,,
0.222039474,0.265309904,0.458769168,0.243218416,0.783011597,0.293720839,0.657072026,0.470361078,0.723301011,0.040504857,0.035005347,0.528690991,0.339647751,0.450451553,0.366214442,0.177353942,0.185365804,0.334070359,0.397651328,0.470632446,0.365389252,0.42236558,0.134135271,0.380895768,0.458508904,0.159140692,0.195765597,0.874347276,0.535050574,0.21682779,0.262663139,0.633854563,0.222143481,0.552395012,0.115651685,0.119563775,0.119583301,country,,,,,,,,,,,,,
0.434210527,0.50868642,0.508555945,0.200133291,0.765124004,0.3923203,0.548974032,0.6015553,0.61446063,0.06290912,0.068128357,0.50019218,0.357264278,0.468055927,0.496906186,0.232541232,0.234371476,0.302402758,0.403615708,0.386428773,0.404631321,0.548602299,0.222561742,0.337480019,0.499768189,0.188198317,0.219193805,0.854291462,0.52956194,0.24006659,0.252406236,0.633870906,0.286510067,0.551889481,0.169714134,0.161116565,0.173062178,country,,,,,,,,,,,,,
0.25862069,0.322772813,0.488025345,0.444495563,0.706151153,0.528949188,0.689735268,0.717279837,0.498669912,0.110762487,0.072742665,0.740272277,0.196660305,0.478914976,0.281443534,0.316565452,0.237617393,0.413026358,0.268294182,0.52815803,0.221758341,0.576159059,0.725367863,0.510116933,0.327291259,0.356367967,0.381752938,0.360187341,0.391529775,0.318812755,0.200730852,0.633961812,0.303328172,0.571940871,0.287668042,0.028577494,0.027563326,country,,,,,,,,,,,,,
0.272556391,0.34985107,0.487892283,0.447158697,0.639536183,0.623775904,0.357157853,0.769015496,0.438366651,0.082660582,0.043001726,0.593249193,0.188540604,0.478431605,0.296514957,0.284270945,0.188121275,0.372969182,0.203610066,0.475685406,0.419921891,0.410070915,0.304206229,0.398365411,0.329387002,0.340653299,0.373214041,0.527900697,0.389491582,0.299103443,0.147104358,0.633862151,0.284717226,0.55585488,0.239618455,0.07657813,0.054767205,country,,,,,,,,,,,,,
0.46398892,0.526757593,0.482331184,0.372318089,0.708631889,0.257261991,0.73024455,0.387071349,0.783369597,0.05538655,0.045522186,0.516276731,0.408485831,0.410144033,0.31360998,0.196272285,0.306328654,0.249400895,0.353189059,0.30594694,0.474322659,0.699465214,0.498717675,0.298745177,0.451956771,0.20459983,0.302621874,0.799194643,0.683753244,0.195431369,0.221633573,0.633851401,0.242007229,0.551255636,0.184843581,0.089155412,0.098476129,country,,,,,,,,,,,,,
0.575657895,0.657502815,0.520020543,0.416791255,0.665207678,0.223013741,0.74044011,0.345327315,0.811312519,0.25484953,0.176840885,0.840574568,0.127337367,0.479938273,0.321731132,0.509263733,0.265169061,0.414982883,0.403009953,0.529496422,0.481195663,0.492462279,0.12371391,0.453897567,0.526152915,0.510439516,0.534124326,0.678981441,0.67921215,0.3197176,0.257987679,0.630056008,0.577387549,0.451156919,0.341551325,0.139942155,0.13228981,country,,,,,,,,,,,,,
0.360411899,0.413171434,0.472635536,0.262255665,0.819138952,0.244499037,0.748461719,0.434773308,0.749714934,0.043780723,0.046229701,0.568096356,0.316912184,0.467460461,0.454021677,0.186314552,0.240862419,0.587096659,0.630199295,0.727720236,0.472977108,0.546610008,0.239108697,0.668345646,0.666938445,0.137200211,0.177143605,0.348835868,0.662925965,0.349758503,0.545280479,0.633886568,0.254994519,0.552370276,0.121717044,0.124260355,0.103083159,country,,,,,,,,,,,,,
0.46398892,0.519945273,0.48537336,0.18598691,0.793683491,0.140489233,0.716575746,0.254730758,0.867630525,0.048826376,0.041502258,0.587323403,0.394324184,0.714087559,0.21403327,0.198009694,0.17408658,0.243612163,0.2151288,0.370463966,0.381609108,0.799318826,0.402032233,0.313761466,0.356395813,0.15416768,0.171235275,0.523600179,0.811265849,0.151732274,0.118058338,0.634015316,0.265785266,0.561468818,0.069833522,0.142967071,0.143554836,country,,,,,,,,,,,,,
0.25862069,0.295566292,0.448694203,0.319127611,0.772173022,0.304257666,0.671662543,0.465227267,0.727184358,0.218988747,0.199856353,0.731919576,0.259173799,0.463701396,0.380980234,0.433418456,0.412511982,0.255521715,0.33520745,0.330879425,0.329308909,0.745257328,0.569351746,0.311757614,0.374450782,0.376405398,0.436525869,0.51140465,0.637834789,0.180560927,0.319518082,0.633939925,0.524783383,0.551000552,0.315192252,0.131345026,0.102553433,country,,,,,,,,,,,,,
0.23344652,0.266293272,0.440706019,0.329352152,0.84662135,0.332291489,0.912035234,0.426704302,0.755544251,0.123783556,0.117747154,0.740839575,0.351825425,0.512954974,0.486273663,0.318298412,0.305417837,0.270285281,0.415256705,0.428445515,0.647041584,0.687475476,0.58523711,0.367117709,0.632373385,0.250019569,0.301115367,0.590365784,0.649468423,0.144547877,0.177817485,0.630687272,0.354438783,0.565964482,0.299209036,0.213893385,0.176336796,country,,,,,,,,,,,,,
0.46398892,0.542976043,0.49215167,0.380529875,0.77230067,0.756101999,0.504842255,0.917930602,0.211937061,0.042357752,0.043635528,0.602622909,0.239679446,0.526772004,0.477267718,0.181089116,0.243475762,0.5289237,0.484216901,0.673113385,0.579028741,0.395504084,0.302658374,0.591105963,0.666078772,0.183830642,0.237259168,0.488302257,0.209466479,0.385813358,0.31581908,0.633892039,0.153731784,0.552043305,0.246340414,0.052538011,0.040392554,country,,,,,,,,,,,,,
0.321052632,0.379323614,0.475673273,0.507577999,0.643615227,0.132889368,0.764423876,0.246677356,0.872372711,0.35643781,0.286031478,0.90487907,0.030142391,0.489174011,0.186855226,0.613312563,0.152919159,0.602472012,0.317710739,0.758512088,0.280463765,0.413953209,0.124476488,0.712705996,0.377635661,0.553543615,0.556529442,0.629860544,0.81899512,0.360722161,0.218635967,0.631184681,0.742801169,0.454283554,0.303584243,0.119245363,0.119585506,country,,,,,,,,,,,,,
0.38277512,0.466729374,0.500932485,0.364425397,0.689968527,0.364894147,0.78350154,0.519504184,0.684797687,0.079604132,0.050100095,0.716047254,0.278764017,0.468048689,0.375812525,0.265933265,0.182485741,0.313078313,0.325525258,0.435835854,0.405934393,0.624719201,0.616021665,0.394216975,0.440982383,0.262234811,0.282880674,0.673562124,0.617083668,0.22633681,0.241306337,0.634668784,0.30113098,0.569584435,0.185509668,0.126966859,0.139141876,country,,,,,,,,,,,,,
0.211323764,0.25363775,0.45152756,0.38263993,0.688494638,0.126208215,0.820905394,0.189195927,0.905068885,0.085724724,0.054544074,0.725453041,0.304697329,0.535777128,0.370657916,0.276992928,0.215342708,0.300006778,0.399346997,0.516683332,0.613216629,0.56214126,0.18984942,0.329148489,0.569824106,0.246178507,0.285880098,0.676462303,0.897322464,0.177147892,0.20003163,0.632720782,0.334652424,0.508631544,0.184503988,0.157454825,0.171234101,country,,,,,,,,,,,,,
0.38277512,0.456453889,0.484815196,0.407284714,0.725244936,0.573004355,0.505728758,0.808979336,0.386840627,0.118758868,0.077393387,0.725065909,0.250711866,0.546545101,0.409893072,0.326004994,0.25464027,0.338755748,0.26646436,0.454686029,0.325303227,0.599091264,0.622602141,0.413982436,0.375737173,0.345578966,0.400233676,0.510167663,0.343477662,0.223725523,0.143940875,0.633859427,0.307473847,0.548225546,0.318657763,0.060339109,0.067054549,country,,,,,,,,,,,,,
0.622807018,0.68374022,0.486958763,0.360758004,0.754068732,0.34484588,0.706944288,0.54883749,0.66058364,0.054276513,0.042461106,0.585348342,0.431633703,0.445366971,0.372437754,0.197519121,0.234086996,0.145118856,0.212203416,0.214602085,0.407101078,0.644026407,0.368029644,0.185115831,0.364402243,0.167021638,0.204838902,0.206925058,0.54302708,0.11283173,0.099482713,0.633873046,0.228727231,0.551634397,0.172007547,0.070130284,0.067614439,country,,,,,,,,,,,,,
0.534055728,0.604842732,0.489950592,0.28148825,0.655351018,0.427856168,0.595031994,0.594398012,0.620933629,0.050906389,0.042306585,0.544967102,0.294401292,0.382022504,0.332129566,0.21755057,0.179453735,0.314063792,0.216471631,0.36064474,0.231955406,0.563069985,0.235827302,0.354001298,0.28965476,0.21116338,0.231392809,0.923174314,0.497378973,0.286253051,0.205686502,0.633891942,0.254466453,0.557114841,0.155159756,0.057553002,0.066055087,country,,,,,,,,,,,,,
0.174253201,0.24565679,0.49958598,0.345989545,0.730873437,0,0.785441536,0,1,0.137740224,0.10273804,0.779431205,0.340935902,0.571586745,0.337553861,0.347789674,0.234836402,0.20791463,0.38295886,0.395431227,0.607994917,0.75661733,0.514099108,0.292771429,0.61139759,0.259527073,0.290495773,0.591615667,1,0.083892594,0.164733429,0.633567105,0.427090197,0.540402271,0.167889958,0.247008252,0.235697892,country,,,,,,,,,,,,,
0.191729323,0.209343424,0.44852056,0.337479851,0.716134569,0.106697461,0.787982276,0.165221105,0.918135185,0.12038254,0.081615498,0.764232875,0.288295677,0.48112839,0.354549767,0.333185751,0.248002842,0.265514361,0.265407128,0.365774709,0.29493725,0.785029167,0.578637267,0.320652071,0.342278428,0.302586559,0.351893985,0.524919634,0.861448323,0.188075279,0.1767148,0.633737829,0.394335802,0.551942817,0.233941948,0.09616048,0.088117423,country,,,,,,,,,,,,,
